0            1    0.0136214    0.0195334
1            2    0.0112178    0.0162038
2            4   0.00894328    0.0127032
3            8   0.00653687   0.00933694
4           16   0.00443686   0.00653024
5           32   0.00283819   0.00434755
6           64   0.00172854   0.00279624
7          128   0.00100246   0.00174596
8          256  0.000566189   0.00107581
12
0            1    0.0111549    0.0161148
1            2   0.00924401    0.0131726
2            4   0.00738811    0.0104924
3            8   0.00546836    0.0079464
4           16   0.00376358   0.00564081
5           32   0.00243382   0.00380818
6           64   0.00149075   0.00247331
7          128  0.000871275   0.00155306
8          256  0.000494714  0.000972544
13
0            1   0.00981842    0.0139796
1            2   0.00792411    0.0112034
2            4   0.00640364   0.00922699
3            8   0.00474889   0.00702003
4           16   0.00331428   0.00506583
5           32   0.00215651   0.00343157
6           64   0.00133492   0.00226038
7          128  0.000783517   0.00143791
8          256  0.000452979  0.000917633
14
0            1    0.0101774    0.0145225
1            2   0.00810891    0.0114218
2            4   0.00630703   0.00907601
3            8      0.00472    0.0069809
4           16   0.00328776   0.00503416
5           32   0.00215697   0.00343687
6           64   0.00133505   0.00226478
7          128   0.00079187    0.0014641
8          256  0.000448183  0.000925383
15
0            1    0.0108271    0.0155624
1            2   0.00858724    0.0121113
2            4    0.0067047   0.00957164
3            8   0.00494835   0.00726484
4           16   0.00345853   0.00524535
5           32   0.00226944   0.00359095
6           64   0.00141192   0.00237369
7          128  0.000831097   0.00151457
8          256  0.000469067  0.000956835
16
0            1    0.0114988    0.0164969
1            2   0.00912714    0.0129531
2            4   0.00705168     0.010031
3            8   0.00520845   0.00760767
4           16   0.00363584   0.00546792
5           32   0.00239099   0.00376856
6           64   0.00147921   0.00246737
7          128  0.000873675   0.00157136
8          256  0.000490968  0.000987257
17
0            1    0.0124352    0.0177473
1            2   0.00976714    0.0138814
2            4   0.00748671    0.0105816
3            8   0.00546926   0.00792138
4           16   0.00382738   0.00574239
5           32   0.00250633   0.00392301
6           64    0.0015574   0.00257554
7          128  0.000922792   0.00164884
8          256  0.000513187   0.00101421
18
0            1    0.0135971    0.0192885
1            2    0.0104747    0.0149282
2            4   0.00793388    0.0111457
3            8   0.00575784   0.00829771
4           16    0.0039961   0.00595356
5           32   0.00262539   0.00408303
6           64    0.0016332   0.00268082
7          128  0.000964755   0.00170662
8          256   0.00053494   0.00104428
19
0            1    0.0136092    0.0193987
1            2    0.0105223    0.0150653
2            4   0.00803578    0.0112644
3            8   0.00587711   0.00846044
4           16   0.00410456   0.00609857
5           32   0.00271474   0.00420469
6           64   0.00169392   0.00276109
7          128   0.00100278    0.0017603
8          256  0.000559532   0.00108039
20
0            1    0.0135438    0.0192408
1            2    0.0105818     0.015139
2            4   0.00815774    0.0114603
3            8   0.00601775   0.00865972
4           16   0.00423663   0.00628019
5           32   0.00280848   0.00432827
6           64   0.00176105   0.00286927
7          128   0.00103439   0.00180136
8          256    0.0005778   0.00110547
21
0            1    0.0136036    0.0193841
1            2    0.0106301    0.0152337
2            4   0.00821256    0.0115388
3            8   0.00611679   0.00878604
4           16   0.00433987   0.00642188
5           32   0.00288932   0.00444244
6           64   0.00182651   0.00295194
7          128   0.00107788   0.00186858
8          256  0.000601961   0.00114445
22
0            1    0.0136147    0.0194294
1            2    0.0106879    0.0153001
2            4   0.00833255    0.0117363
3            8   0.00627301   0.00898936
4           16   0.00448226    0.0066088
5           32   0.00299074   0.00456877
6           64   0.00187719   0.00302199
7          128    0.0011211    0.0019325
8          256   0.00062898   0.00119823
23
0            1    0.0135623    0.0192756
1            2    0.0107188    0.0153424
2            4   0.00849901    0.0120087
3            8   0.00642709   0.00920273
4           16    0.0045906   0.00675335
5           32   0.00308705   0.00470971
6           64   0.00195083   0.00312941
7          128   0.00115751   0.00198757
8          256  0.000646975     0.001209
24
0            1     0.013565     0.019367
1            2    0.0108437    0.0156066
2            4   0.00861028    0.0121569
3            8   0.00658819   0.00940067
4           16    0.0047433   0.00696127
5           32   0.00317418   0.00482433
6           64   0.00201159   0.00320723
7          128   0.00120033   0.00204476
8          256  0.000672581   0.00125692
25
0            1    0.0135602    0.0193153
1            2    0.0108955     0.015647
2            4   0.00874706    0.0123639
3            8   0.00673516   0.00960691
4           16   0.00487587   0.00712198
5           32   0.00327568     0.004966
6           64   0.00208487   0.00331945
7          128   0.00124283   0.00211214
8          256  0.000697003   0.00128763
26
0            1    0.0135847    0.0193246
1            2    0.0109843    0.0157991
2            4   0.00892678    0.0126447
3            8   0.00688395   0.00980769
4           16   0.00501759    0.0073189
5           32   0.00337773   0.00510008
6           64   0.00215389   0.00341843
7          128   0.00128631   0.00217045
8          256  0.000719947   0.00132219
27
0            1    0.0135539    0.0193244
1            2    0.0110695    0.0159077
2            4   0.00909591    0.0129181
3            8    0.0070747    0.0100503
4           16   0.00511611   0.00745291
5           32   0.00348735    0.0052496
6           64   0.00220288   0.00347879
7          128   0.00131776   0.00220466
8          256  0.000741395    0.0013531
28
0            1    0.0135572    0.0193433
1            2    0.0112009    0.0161443
2            4   0.00930069    0.0131999
3            8   0.00728052    0.0103049
4           16   0.00528415    0.0076807
5           32   0.00358868   0.00539083
6           64   0.00227057   0.00357052
7          128   0.00135802   0.00227127
8          256  0.000768313   0.00137875
29
0            1    0.0135662    0.0193146
1            2    0.0113763    0.0163343
2            4   0.00948633    0.0135145
3            8   0.00746897     0.010568
4           16   0.00544657   0.00790185
5           32   0.00368326   0.00550765
6           64    0.0023454   0.00367275
7          128   0.00139826   0.00233044
8          256  0.000788591   0.00141946
30
0            1    0.0133248    0.0189943
1            2    0.0111029    0.0159533
2            4   0.00922298    0.0130921
3            8    0.0072352    0.0102583
4           16   0.00533926   0.00774505
5           32    0.0036245   0.00543791
6           64   0.00231822   0.00364091
7          128   0.00138938   0.00232597
8          256  0.000787162   0.00141798
31
0            1    0.0131493    0.0188164
1            2    0.0108576    0.0156265
2            4   0.00900284    0.0127655
3            8   0.00708302    0.0100593
4           16    0.0052374   0.00762506
5           32   0.00357367   0.00537325
6           64   0.00230244   0.00361186
7          128   0.00137029   0.00229233
8          256  0.000785454   0.00142248
32
0            1    0.0128418    0.0183769
1            2    0.0106831    0.0153194
2            4   0.00874853    0.0123716
3            8   0.00692638   0.00985642
4           16   0.00517279   0.00753891
5           32   0.00353329    0.0053153
6           64   0.00228476   0.00360249
7          128    0.0013763   0.00230116
8          256  0.000781294   0.00141573
33
0            1    0.0127623    0.0182761
1            2     0.010444    0.0149089
2            4   0.00854407    0.0120783
3            8   0.00681069   0.00971393
4           16   0.00507584   0.00741923
5           32   0.00348346   0.00526108
6           64   0.00227147   0.00358153
7          128   0.00135708   0.00226998
8          256   0.00077989   0.00142545
34
0            1    0.0125878    0.0179526
1            2     0.010291    0.0147593
2            4   0.00831338    0.0117005
3            8   0.00662635    0.0094884
4           16   0.00499609   0.00732066
5           32   0.00343292   0.00519155
6           64   0.00223335   0.00353381
7          128   0.00135497   0.00227731
8          256  0.000776419   0.00141592
35
0            1    0.0124722    0.0178182
1            2    0.0100737    0.0143702
2            4   0.00812233    0.0114414
3            8    0.0064532    0.0092597
4           16   0.00489584   0.00717509
5           32    0.0034076   0.00517213
6           64   0.00222472   0.00352368
7          128   0.00134419   0.00225226
8          256  0.000772661   0.00141507
36
0            1    0.0122677    0.0175113
1            2   0.00992624    0.0141902
2            4   0.00792951    0.0111704
3            8    0.0063107   0.00907769
4           16   0.00479629   0.00707207
5           32   0.00336844   0.00512853
6           64   0.00220813   0.00350539
7          128   0.00134763   0.00226958
8          256  0.000768112   0.00140344
37
0            1    0.0122428    0.0175036
1            2   0.00987276     0.014057
2            4   0.00786263    0.0110702
3            8   0.00627359   0.00903073
4           16   0.00476889   0.00702883
5           32   0.00332561   0.00505449
6           64   0.00219632   0.00348122
7          128   0.00132922   0.00223697
8          256  0.000771904   0.00141652
38
0            1    0.0121067    0.0173662
1            2   0.00982437    0.0139974
2            4   0.00782062    0.0110182
3            8   0.00625357   0.00899709
4           16   0.00474562    0.0069841
5           32   0.00331989   0.00505281
6           64   0.00219005   0.00348126
7          128     0.001331   0.00224663
8          256  0.000767972    0.0014153
39
0            1    0.0120852    0.0173223
1            2   0.00974068    0.0138655
2            4   0.00778335    0.0109775
3            8   0.00618168   0.00890674
4           16   0.00470422   0.00695522
5           32   0.00329691   0.00502172
6           64   0.00218034    0.0034723
7          128   0.00133279   0.00225782
8          256   0.00076928   0.00141937
40
0            1    0.0119994    0.0171452
1            2   0.00972253    0.0138315
2            4   0.00774558    0.0109191
3            8   0.00617373   0.00890328
4           16   0.00468142    0.0069229
5           32    0.0032715   0.00498154
6           64   0.00217005   0.00344969
7          128   0.00132243   0.00223706
8          256  0.000769846   0.00141644
41
0            1    0.0119067    0.0170057
1            2   0.00966417    0.0137658
2            4   0.00767826    0.0108475
3            8   0.00612868     0.008835
4           16   0.00462619   0.00682335
5           32   0.00325373   0.00496517
6           64   0.00216088   0.00344535
7          128   0.00132225   0.00223759
8          256  0.000768774   0.00142058
42
0            1    0.0118581    0.0169973
1            2   0.00962273    0.0136956
2            4   0.00766489    0.0108301
3            8   0.00607669   0.00874833
4           16   0.00460552   0.00681079
5           32   0.00321786   0.00491775
6           64   0.00214937   0.00342939
7          128   0.00131549   0.00222618
8          256   0.00077301    0.0014235
43
0            1    0.0117447    0.0168505
1            2    0.0095753    0.0135968
2            4   0.00757471    0.0107112
3            8   0.00605295   0.00874636
4           16   0.00456342   0.00674784
5           32   0.00320755   0.00490885
6           64    0.0021359   0.00340205
7          128   0.00131504   0.00222498
8          256  0.000764762   0.00141389
44
0            1     0.011668    0.0166641
1            2   0.00950344    0.0134896
2            4   0.00759674    0.0107209
3            8   0.00598961    0.0086336
4           16   0.00452927   0.00669837
5           32   0.00319209   0.00488869
6           64   0.00212205   0.00339105
7          128   0.00130953   0.00222616
8          256  0.000763944   0.00141579
45
0            1    0.0115827    0.0166809
1            2   0.00948397    0.0134715
2            4   0.00748851    0.0105956
3            8   0.00597806     0.008632
4           16   0.00448377   0.00664684
5           32   0.00318152   0.00487605
6           64    0.0021197   0.00339453
7          128   0.00130997   0.00222132
8          256  0.000764381   0.00141681
46
0            1    0.0115506    0.0165733
1            2   0.00939497    0.0133521
2            4   0.00748271    0.0105966
3            8   0.00594828   0.00859547
4           16   0.00445701    0.0065995
5           32   0.00315792   0.00483278
6           64   0.00211701    0.0033883
7          128   0.00131002   0.00222898
8          256  0.000768488   0.00142685
47
0            1    0.0114681    0.0164313
1            2   0.00934562     0.013229
2            4   0.00740827    0.0104822
3            8   0.00587584   0.00850484
4           16   0.00443267   0.00658008
5           32   0.00312758   0.00479229
6           64   0.00209763   0.00336474
7          128   0.00130289   0.00221916
8          256  0.000761821   0.00141249
48
0            1    0.0114244    0.0163929
1            2   0.00932609    0.0132159
2            4   0.00739172    0.0104711
3            8   0.00586665   0.00848858
4           16   0.00439626   0.00652232
5           32    0.0031166   0.00477193
6           64   0.00208588   0.00334923
7          128   0.00130027    0.0022169
8          256  0.000762913   0.00141594
49
0            1    0.0113111    0.0161909
1            2   0.00926874     0.013152
2            4   0.00731112    0.0103611
3            8   0.00582734   0.00843271
4           16   0.00436278   0.00647948
5           32   0.00311797   0.00477376
6           64   0.00208584   0.00333386
7          128   0.00129431   0.00220253
8          256  0.000763939   0.00141719
50
0            1     0.011274    0.0162254
1            2   0.00920901    0.0130622
2            4   0.00731504    0.0103716
3            8   0.00578783   0.00838632
4           16   0.00435152   0.00646686
5           32    0.0030839   0.00474122
6           64   0.00206923   0.00332037
7          128   0.00129613   0.00222102
8          256   0.00075839   0.00140897
51
0            1    0.0111585    0.0159807
1            2   0.00918764    0.0130469
2            4   0.00725667    0.0102959
3            8   0.00577701   0.00836197
4           16   0.00431016   0.00641602
5           32   0.00307471   0.00472744
6           64   0.00207756   0.00334267
7          128   0.00128768   0.00220558
8          256  0.000758395    0.0014033
52
0            1    0.0111021    0.0159277
1            2   0.00914262    0.0129672
2            4   0.00722274    0.0102307
3            8   0.00571978   0.00830522
4           16   0.00428136   0.00637494
5           32   0.00305657   0.00470139
6           64   0.00205658   0.00330029
7          128   0.00128605   0.00220644
8          256  0.000758277   0.00140796
53
0            1    0.0110245    0.0158004
1            2   0.00909435    0.0128661
2            4     0.007197    0.0102127
3            8   0.00567233    0.0082176
4           16   0.00426245   0.00634101
5           32   0.00303634   0.00468407
6           64   0.00205242   0.00330529
7          128   0.00129085   0.00221756
8          256  0.000759847   0.00141871
54
0            1     0.010983    0.0157551
1            2   0.00903121     0.012778
2            4   0.00712398     0.010124
3            8   0.00566533   0.00821552
4           16   0.00421802    0.0062965
5           32   0.00302586   0.00465474
6           64   0.00203314    0.0032773
7          128   0.00128105   0.00220001
8          256   0.00075656   0.00140864
55
0            1    0.0109507    0.0157265
1            2   0.00896833    0.0127023
2            4   0.00710495    0.0100883
3            8   0.00562953   0.00816794
4           16   0.00421209   0.00628938
5           32   0.00302658   0.00466599
6           64   0.00204977   0.00330877
7          128   0.00128248   0.00219589
8          256   0.00076215   0.00141806
56
0            1    0.0109114    0.0156712
1            2   0.00896283    0.0126845
2            4   0.00706825    0.0100423
3            8   0.00561926   0.00816691
4           16   0.00416511   0.00620633
5           32   0.00302177   0.00465992
6           64   0.00205061   0.00330555
7          128    0.0012907   0.00221598
8          256  0.000765682   0.00142464
57
0            1    0.0108759     0.015609
1            2   0.00891701    0.0126433
2            4   0.00703795    0.0100134
3            8   0.00558507     0.008122
4           16    0.0042117   0.00627153
5           32   0.00302831   0.00466732
6           64   0.00203476   0.00327792
7          128   0.00128822   0.00220812
8          256  0.000772162   0.00143793
58
0            1    0.0108113    0.0154585
1            2    0.0088404    0.0124912
2            4   0.00701228   0.00999337
3            8   0.00560394   0.00813461
4           16   0.00417047   0.00623192
5           32   0.00302048   0.00465504
6           64   0.00202948   0.00327058
7          128   0.00128604   0.00220483
8          256  0.000772664   0.00144341
59
0            1     0.010769     0.015419
1            2   0.00881881    0.0124697
2            4   0.00697282   0.00991184
3            8    0.0055579   0.00808591
4           16   0.00415713   0.00619925
5           32   0.00301174   0.00464056
6           64   0.00204565   0.00329572
7          128    0.0012954   0.00221738
8          256  0.000773166   0.00143487
60
0            1    0.0107417    0.0153595
1            2   0.00875291    0.0123742
2            4   0.00695828   0.00991065
3            8   0.00555795    0.0080773
4           16   0.00415105   0.00619796
5           32   0.00301738   0.00466042
6           64   0.00205017   0.00330918
7          128   0.00130161   0.00223408
8          256  0.000781761   0.00145413
61
0            1    0.0106901    0.0153093
1            2    0.0086766     0.012228
2            4   0.00696037   0.00991103
3            8   0.00550807   0.00801434
4           16   0.00414415   0.00619198
5           32   0.00300211   0.00463311
6           64   0.00204929   0.00331072
7          128   0.00130452    0.0022346
8          256  0.000779428   0.00144933
62
0            1    0.0106428    0.0152334
1            2   0.00869599    0.0123017
2            4   0.00689819   0.00982397
3            8   0.00549221    0.0079948
4           16   0.00412721   0.00616751
5           32   0.00300579    0.0046432
6           64    0.0020627   0.00332527
7          128   0.00130133   0.00223466
8          256  0.000785359    0.0014584
63
0            1    0.0106011    0.0151892
1            2    0.0086092    0.0121374
2            4   0.00686099   0.00977782
3            8   0.00548185    0.0079751
4           16    0.0041267   0.00617472
5           32   0.00299812   0.00463895
6           64   0.00205749   0.00332018
7          128   0.00130163   0.00223463
8          256  0.000791431   0.00147647
64
0            1    0.0105736    0.0151587
1            2   0.00860824    0.0121643
2            4   0.00684462   0.00976401
3            8   0.00547182   0.00796907
4           16   0.00409977   0.00614371
5           32   0.00300397    0.0046453
6           64   0.00205505   0.00332515
7          128   0.00131405   0.00225787
8          256  0.000790211   0.00147043
65
0            1    0.0105159    0.0150837
1            2    0.0085031    0.0120115
2            4   0.00678094   0.00967764
3            8   0.00542848   0.00791614
4           16   0.00407775   0.00609959
5           32   0.00298986   0.00462758
6           64   0.00206586   0.00333902
7          128    0.0013077   0.00224702
8          256  0.000797925   0.00148305
66
0            1    0.0104656    0.0150166
1            2   0.00849505     0.011995
2            4   0.00675718   0.00964356
3            8   0.00539759   0.00787026
4           16   0.00406495   0.00609139
5           32    0.0029823    0.0046099
6           64   0.00205247    0.0033226
7          128   0.00131125   0.00225424
8          256  0.000798742   0.00148859
67
0            1     0.010455    0.0149997
1            2   0.00843256    0.0118947
2            4    0.0067857   0.00968795
3            8   0.00536908   0.00782864
4           16   0.00406424   0.00607811
5           32   0.00298215    0.0046174
6           64   0.00206119   0.00333442
7          128   0.00132395   0.00227155
8          256   0.00079963   0.00148118
68
0            1    0.0104229    0.0148742
1            2   0.00836375    0.0118009
2            4   0.00671642   0.00960045
3            8   0.00536936   0.00784655
4           16   0.00404727   0.00606024
5           32   0.00297614    0.0046098
6           64    0.0020579   0.00333062
7          128   0.00131444   0.00225801
8          256  0.000803785   0.00149404
69
0            1    0.0103343    0.0147924
1            2   0.00835086    0.0117806
2            4   0.00667271   0.00954488
3            8   0.00533903   0.00779545
4           16   0.00401932   0.00603234
5           32   0.00298404   0.00461324
6           64   0.00206408   0.00334484
7          128   0.00133084   0.00228617
8          256  0.000806368   0.00150232
70
0            1    0.0103263    0.0147733
1            2   0.00827406     0.011642
2            4   0.00666626   0.00953664
3            8   0.00530878   0.00775452
4           16   0.00404607   0.00606247
5           32   0.00297176   0.00459774
6           64   0.00205751   0.00331692
7          128   0.00132266   0.00226932
8          256  0.000809167   0.00150134
71
0            1    0.0102635    0.0146823
1            2   0.00821237      0.01157
2            4   0.00661894   0.00947323
3            8   0.00527968   0.00771831
4           16   0.00401142   0.00602009
5           32   0.00298684   0.00462027
6           64   0.00206527   0.00334144
7          128   0.00132965   0.00228224
8          256  0.000816503    0.0015202
72
0            1    0.0102167    0.0146312
1            2   0.00820521    0.0115562
2            4   0.00659363   0.00944276
3            8   0.00525504    0.0076727
4           16   0.00401001   0.00602697
5           32   0.00298244   0.00463447
6           64    0.0020546   0.00332605
7          128   0.00133445   0.00229396
8          256  0.000815983   0.00151962
73
0            1    0.0101718    0.0145702
1            2   0.00813509    0.0114748
2            4   0.00655913   0.00939188
3            8   0.00524269   0.00767527
4           16   0.00397453   0.00596242
5           32   0.00299105   0.00464116
6           64   0.00206361   0.00333916
7          128   0.00133485    0.0022944
8          256  0.000816614   0.00151496
74
0            1    0.0101183    0.0144597
1            2   0.00807301    0.0113522
2            4   0.00652674   0.00934208
3            8    0.0051898   0.00759414
4           16     0.003974   0.00596867
5           32   0.00296046   0.00458932
6           64   0.00206421   0.00334999
7          128   0.00133244   0.00228282
8          256   0.00081792   0.00151149
75
0            1    0.0100434    0.0143497
1            2   0.00804446    0.0113171
2            4   0.00646754   0.00928721
3            8   0.00519238   0.00759116
4           16   0.00395286   0.00594052
5           32   0.00296131   0.00460047
6           64   0.00208232   0.00337305
7          128   0.00133537   0.00228871
8          256  0.000826377   0.00152976
76
0            1   0.00999642    0.0143021
1            2    0.0079836     0.011227
2            4   0.00646105   0.00927781
3            8   0.00518537   0.00760159
4           16   0.00396487   0.00596126
5           32   0.00295546   0.00458301
6           64    0.0020659   0.00333844
7          128   0.00134272   0.00230826
8          256  0.000822541     0.001518
77
0            1    0.0100207     0.014342
1            2   0.00794263    0.0111658
2            4   0.00640663   0.00919475
3            8   0.00516564   0.00756398
4           16   0.00391554   0.00589488
5           32   0.00296369   0.00460531
6           64   0.00206426   0.00334268
7          128    0.0013434   0.00230419
8          256  0.000826748    0.0015336
78
0            1   0.00995001    0.0142459
1            2   0.00789296    0.0111205
2            4   0.00637397   0.00916045
3            8   0.00512667   0.00752093
4           16   0.00392534   0.00590012
5           32   0.00295692   0.00459453
6           64   0.00206733   0.00334074
7          128   0.00134392   0.00230401
8          256  0.000836818   0.00155449
79
0            1   0.00993892    0.0142105
1            2   0.00786249    0.0110968
2            4   0.00635422   0.00914283
3            8   0.00509119   0.00746712
4           16   0.00391585   0.00589659
5           32   0.00293968   0.00457003
6           64   0.00208328   0.00337383
7          128   0.00135502   0.00233069
8          256  0.000836894   0.00155466
80
0            1   0.00987412    0.0141212
1            2   0.00775913    0.0109598
2            4   0.00632361   0.00907751
3            8   0.00507986   0.00746365
4           16   0.00389497    0.0058777
5           32   0.00294251   0.00457663
6           64   0.00207351   0.00335404
7          128   0.00134858   0.00232392
8          256  0.000837928   0.00155042
81
0            1   0.00983356    0.0140592
1            2   0.00773501    0.0109162
2            4   0.00626501   0.00901254
3            8   0.00505518   0.00742009
4           16   0.00389055    0.0058652
5           32   0.00293907   0.00458377
6           64   0.00207788    0.0033675
7          128   0.00135905   0.00233378
8          256   0.00084389   0.00156279
82
0            1   0.00976329    0.0139393
1            2   0.00766404    0.0108177
2            4   0.00626202   0.00901002
3            8   0.00500948   0.00736085
4           16   0.00387154   0.00583801
5           32    0.0029593   0.00460481
6           64   0.00207909   0.00336527
7          128   0.00135749   0.00232877
8          256  0.000846221   0.00156216
83
0            1   0.00977168    0.0139571
1            2   0.00764946    0.0108122
2            4   0.00623679   0.00897499
3            8   0.00497268   0.00730142
4           16   0.00387835   0.00585431
5           32    0.0029377   0.00457973
6           64   0.00207705    0.0033727
7          128   0.00136059   0.00232895
8          256  0.000845764   0.00156225
84
0            1   0.00970428    0.0138689
1            2   0.00757533    0.0107191
2            4   0.00617549   0.00889832
3            8   0.00496815   0.00731574
4           16   0.00384012   0.00580016
5           32   0.00293775   0.00457792
6           64    0.0020853   0.00337605
7          128   0.00136314   0.00233839
8          256  0.000846305   0.00156948
85
0            1   0.00967422     0.013844
1            2   0.00752729    0.0106521
2            4   0.00616143   0.00888596
3            8   0.00496019   0.00728901
4           16   0.00383104   0.00578932
5           32   0.00293278   0.00456467
6           64   0.00208558   0.00338739
7          128   0.00136376   0.00233924
8          256  0.000852034   0.00157915
86
0            1   0.00957758     0.013664
1            2   0.00746908    0.0105862
2            4   0.00610313    0.0087948
3            8    0.0049315   0.00725668
4           16   0.00382413   0.00578018
5           32   0.00292812   0.00455951
6           64   0.00209145   0.00339998
7          128   0.00136356   0.00234606
8          256  0.000857793   0.00158752
87
0            1    0.0096209    0.0137733
1            2   0.00743662    0.0105316
2            4   0.00608531   0.00876783
3            8   0.00490105   0.00721006
4           16   0.00382106   0.00578407
5           32   0.00291904   0.00455524
6           64   0.00207974   0.00337479
7          128   0.00137365     0.002366
8          256  0.000854083   0.00157656
88
0            1   0.00954096    0.0136008
1            2   0.00737472    0.0104663
2            4   0.00604807   0.00871902
3            8   0.00488399   0.00720297
4           16   0.00380784   0.00576463
5           32    0.0029175   0.00454275
6           64   0.00208608   0.00338745
7          128    0.0013749     0.002349
8          256  0.000864092   0.00159995
89
0            1   0.00948955    0.0135485
1            2   0.00732852    0.0103948
2            4   0.00602466   0.00868838
3            8   0.00484781   0.00715415
4           16   0.00380605   0.00575955
5           32   0.00290297   0.00453053
6           64    0.0020746   0.00337802
7          128   0.00137659   0.00236873
8          256  0.000864682     0.001599
90
0            1   0.00944398    0.0134804
1            2   0.00725461    0.0103165
2            4   0.00600755   0.00867403
3            8   0.00481067   0.00710134
4           16    0.0037595   0.00569532
5           32   0.00290983   0.00454325
6           64   0.00208687   0.00339374
7          128   0.00137473   0.00235942
8          256  0.000865606   0.00160301
91
0            1   0.00939724    0.0134214
1            2   0.00719518    0.0102217
2            4   0.00593198   0.00857908
3            8   0.00478557   0.00707618
4           16   0.00374991   0.00567396
5           32   0.00290772   0.00453226
6           64     0.002087    0.0033928
7          128   0.00137142   0.00235602
8          256  0.000872857   0.00161542
92
0            1   0.00936289    0.0133495
1            2   0.00714201    0.0101566
2            4   0.00589833   0.00855381
3            8   0.00477011   0.00705016
4           16   0.00374186   0.00566558
5           32   0.00291406   0.00455468
6           64    0.0020821   0.00337859
7          128   0.00138062   0.00236821
8          256   0.00087307   0.00161262
93
0            1   0.00917212    0.0130788
1            2   0.00733796    0.0104157
2            4   0.00607583   0.00877105
3            8   0.00491325   0.00725212
4           16   0.00385337   0.00581237
5           32   0.00299612   0.00466248
6           64   0.00214787   0.00347498
7          128   0.00142308   0.00242931
8          256  0.000877489   0.00161608
94
0            1   0.00896218    0.0127285
1            2   0.00748194    0.0106114
2            4   0.00628996   0.00905075
3            8   0.00509654   0.00748771
4           16   0.00397037   0.00597672
5           32   0.00304858   0.00472838
6           64   0.00220489   0.00355934
7          128   0.00145666   0.00247542
8          256  0.000890578   0.00163595
