This file contains the combined values for the magnet, TPC AND CONE (SSD & SVT), August 2004
    Magnet     L20O2    253.269 +/-    0.008   -263.042 +/-    0.003   -164.476 +/-    0.009 
    Magnet     L20O4    253.330 +/-    0.009   -262.952 +/-    0.003    164.444 +/-    0.014 
    Magnet     L20O7    288.113 +/-    0.008   -224.287 +/-    0.003    164.393 +/-    0.014 
    Magnet     L20O8    288.108 +/-    0.006   -224.298 +/-    0.002     -0.225 +/-    0.011 
    Magnet     L20O9    288.137 +/-    0.008   -224.288 +/-    0.003   -164.468 +/-    0.009 
    Magnet     L21O1    302.481 +/-    0.006   -204.605 +/-    0.002   -310.493 +/-    0.006 
    Magnet     L21O2    302.436 +/-    0.006   -204.679 +/-    0.002   -167.468 +/-    0.009 
    Magnet     L21O3    302.443 +/-    0.006   -204.670 +/-    0.002     -0.138 +/-    0.011 
    Magnet     L21O4    302.436 +/-    0.006   -204.648 +/-    0.002    169.366 +/-    0.013 
    Magnet     L21O5    302.464 +/-    0.006   -204.598 +/-    0.002    310.697 +/-    0.016 
    Magnet     L21O6    328.556 +/-    0.006   -159.439 +/-    0.003    310.806 +/-    0.016 
    Magnet     L21O7    327.531 +/-    0.006   -161.232 +/-    0.003    169.885 +/-    0.013 
    Magnet     L21O8    328.545 +/-    0.006   -159.502 +/-    0.003     -0.272 +/-    0.011 
    Magnet     L21O9    328.533 +/-    0.006   -159.539 +/-    0.003   -168.338 +/-    0.009 
    Magnet    L21O10    328.610 +/-    0.006   -159.378 +/-    0.002   -310.231 +/-    0.006 
    Magnet     L23O1    359.608 +/-    0.008    -63.854 +/-    0.005   -332.019 +/-    0.008 
    Magnet     L23O2    359.588 +/-    0.005    -63.918 +/-    0.004   -165.429 +/-    0.009 
    Magnet     L23O3    359.580 +/-    0.005    -63.889 +/-    0.004     -0.122 +/-    0.011 
    Magnet     L23O4    359.579 +/-    0.006    -63.828 +/-    0.004    166.026 +/-    0.013 
    Magnet     L23O5    359.592 +/-    0.008    -63.840 +/-    0.005    331.472 +/-    0.017 
    Magnet     L23O6    365.053 +/-    0.008    -11.997 +/-    0.005    331.388 +/-    0.017 
    Magnet     L23O7    365.027 +/-    0.005    -12.077 +/-    0.004    165.704 +/-    0.013 
    Magnet     L23O8    365.019 +/-    0.005    -12.134 +/-    0.004     -0.117 +/-    0.011 
    Magnet     L23O9    365.041 +/-    0.005    -12.043 +/-    0.004   -165.301 +/-    0.008 
    Magnet    L23O10    365.070 +/-    0.008    -12.052 +/-    0.006   -332.035 +/-    0.008 
    Magnet      MCT3   -263.418 +/-    0.015     -5.032 +/-    0.005   -324.765 +/-    0.008 
    Magnet      MCT4    262.629 +/-    0.010     22.404 +/-    0.006    331.482 +/-    0.016 
    Magnet      MCT5   -263.388 +/-    0.015     -9.314 +/-    0.006    324.939 +/-    0.017 
    Magnet      MCT6    261.789 +/-    0.008     30.740 +/-    0.006   -328.963 +/-    0.011 
    Magnet     MCT10     -0.613 +/-    0.011    263.545 +/-    0.008    327.053 +/-    0.016 
    Magnet     MCT11    180.589 +/-    0.010    191.993 +/-    0.008    328.988 +/-    0.016 
    Magnet     MCT13   -256.136 +/-    0.015     69.023 +/-    0.006     12.494 +/-    0.013 
    Magnet     MCT14   -254.943 +/-    0.014     70.635 +/-    0.006    -11.661 +/-    0.012 
    Magnet     MCT15    256.356 +/-    0.008     69.295 +/-    0.006    -11.779 +/-    0.012 
    Magnet     MCT16    255.298 +/-    0.008     70.473 +/-    0.006     11.957 +/-    0.012 
    Magnet     MCT17    -14.383 +/-    0.011    264.398 +/-    0.013    -14.733 +/-    0.021 
    Magnet     MCT18   -194.321 +/-    0.013    177.951 +/-    0.009   -333.030 +/-    0.010 
    Magnet     MCT19      0.039 +/-    0.010    263.500 +/-    0.009   -330.595 +/-    0.006 
    Magnet     MCT20    175.608 +/-    0.009    196.514 +/-    0.010   -332.647 +/-    0.011 
    Magnet     MCT21   -178.159 +/-    0.014   -194.064 +/-    0.003    334.278 +/-    0.017 
    Magnet      WCL1     -0.005 +/-    0.005   -271.137 +/-    0.007    362.165 +/-    0.003 
    Magnet      WCL2      0.032 +/-    0.007   -304.588 +/-    0.002    362.188 +/-    0.005 
    Magnet      WCL3      0.672 +/-    0.007   -360.338 +/-    0.003    362.545 +/-    0.005 
    Magnet       WF1   -363.279 +/-    0.013    -33.532 +/-    0.004    362.490 +/-    0.005 
    Magnet       WF2   -271.123 +/-    0.011    -27.162 +/-    0.004    362.469 +/-    0.005 
    Magnet       WF3    358.370 +/-    0.002    -33.850 +/-    0.004    362.540 +/-    0.005 
    Magnet       WF4    274.570 +/-    0.003    -26.712 +/-    0.004    362.501 +/-    0.005 
    Magnet       WF5    148.960 +/-    0.005   -223.483 +/-    0.002    362.538 +/-    0.005 
    Magnet       WF6    229.597 +/-    0.003   -142.949 +/-    0.002    362.537 +/-    0.005 
    Magnet       WF7   -285.481 +/-    0.011   -215.816 +/-    0.002    362.524 +/-    0.005 
    Magnet       WF8   -212.157 +/-    0.003   -162.102 +/-    0.005    362.533 +/-    0.011 
    Magnet       WF9   -313.672 +/-    0.004    180.114 +/-    0.004    362.466 +/-    0.012 
    Magnet      WID1     -0.417 +/-    0.011    263.546 +/-    0.009    362.736 +/-    0.017 
    Magnet      WID2    213.368 +/-    0.007    154.764 +/-    0.007    363.051 +/-    0.017 
    Magnet      WID3    240.858 +/-    0.007   -106.934 +/-    0.003    363.113 +/-    0.017 
    Magnet      WID4    108.571 +/-    0.009   -240.048 +/-    0.002    363.133 +/-    0.017 
    Magnet      WID5   -107.315 +/-    0.012   -240.591 +/-    0.002    363.125 +/-    0.017 
    Magnet      WID6   -240.697 +/-    0.014   -107.191 +/-    0.003    363.081 +/-    0.017 
    Magnet      WID7   -213.160 +/-    0.014    154.965 +/-    0.007    363.062 +/-    0.017 
       Tpc     E13A1    -28.740 +/-    0.003     49.715 +/-    0.002     -0.219 +/-    0.003 
       Tpc     E13A2    -45.303 +/-    0.003     78.349 +/-    0.001     -0.239 +/-    0.003 
       Tpc     E13A3    -61.952 +/-    0.002    107.148 +/-    0.002     -0.245 +/-    0.003 
       Tpc     E13A4    -78.635 +/-    0.002    135.934 +/-    0.002     -0.251 +/-    0.003 
       Tpc     E13A5    -95.263 +/-    0.002    164.624 +/-    0.002     -0.283 +/-    0.003 
       Tpc     E13B1    -37.003 +/-    0.003     43.983 +/-    0.002     -0.232 +/-    0.003 
       Tpc     E13B2    -58.393 +/-    0.002     69.478 +/-    0.002     -0.245 +/-    0.003 
       Tpc     E13B3    -79.796 +/-    0.002     95.009 +/-    0.002     -0.244 +/-    0.003 
       Tpc     E13B4   -101.457 +/-    0.002    120.792 +/-    0.002     -0.263 +/-    0.003 
       Tpc     E13B5   -122.631 +/-    0.002    145.999 +/-    0.002     -0.302 +/-    0.003 
       Tpc     E13C2    -69.380 +/-    0.002     58.157 +/-    0.002     -0.253 +/-    0.003 
       Tpc     E13C3    -94.918 +/-    0.002     79.512 +/-    0.001     -0.260 +/-    0.003 
       Tpc     E13C4   -120.344 +/-    0.002    100.778 +/-    0.002     -0.277 +/-    0.003 
       Tpc     E13C5   -145.891 +/-    0.002    122.158 +/-    0.002     -0.294 +/-    0.004 
       Tpc     E14A2    -78.702 +/-    0.002     45.308 +/-    0.002     -0.246 +/-    0.003 
       Tpc     E14A3   -107.384 +/-    0.002     61.876 +/-    0.002     -0.250 +/-    0.003 
       Tpc     E14A4   -135.991 +/-    0.002     78.361 +/-    0.001     -0.260 +/-    0.004 
       Tpc     E14A5   -164.697 +/-    0.002     94.928 +/-    0.002     -0.258 +/-    0.004 
       Tpc     E14B3   -116.787 +/-    0.002     42.371 +/-    0.002     -0.252 +/-    0.003 
       Tpc     E14B4   -147.990 +/-    0.002     53.695 +/-    0.002     -0.275 +/-    0.004 
       Tpc     E14B5   -179.322 +/-    0.002     65.069 +/-    0.002     -0.274 +/-    0.004 
       Tpc     E14C4   -154.776 +/-    0.002     27.118 +/-    0.002     -0.298 +/-    0.004 
       Tpc     E14C5   -187.627 +/-    0.002     32.909 +/-    0.002     -0.303 +/-    0.004 
       Tpc     E16B2    -69.632 +/-    0.002    -58.370 +/-    0.002     -0.245 +/-    0.003 
       Tpc     E16C2    -58.492 +/-    0.002    -69.651 +/-    0.002     -0.243 +/-    0.003 
       Tpc     E16C3    -80.018 +/-    0.002    -95.298 +/-    0.002     -0.256 +/-    0.003 
       Tpc     E16C4   -101.452 +/-    0.002   -120.860 +/-    0.003     -0.265 +/-    0.003 
       Tpc     E17A1    -28.939 +/-    0.003    -49.901 +/-    0.002     -0.225 +/-    0.003 
       Tpc     E17A2    -45.587 +/-    0.002    -78.681 +/-    0.002     -0.230 +/-    0.003 
       Tpc     E17A3    -62.349 +/-    0.002   -107.631 +/-    0.002     -0.224 +/-    0.003 
       Tpc     E17A4    -79.090 +/-    0.002   -136.645 +/-    0.003     -0.247 +/-    0.003 
       Tpc     E17A5    -95.841 +/-    0.003   -165.683 +/-    0.003     -0.221 +/-    0.004 
       Tpc     E17B1    -20.033 +/-    0.003    -54.683 +/-    0.002     -0.217 +/-    0.003 
       Tpc     E17B2    -31.414 +/-    0.003    -85.841 +/-    0.002     -0.224 +/-    0.003 
       Tpc     E17B3    -42.880 +/-    0.002   -117.182 +/-    0.002     -0.220 +/-    0.003 
       Tpc     E17B4    -54.264 +/-    0.002   -148.424 +/-    0.003     -0.234 +/-    0.003 
       Tpc     E17B5    -65.714 +/-    0.003   -179.806 +/-    0.003     -0.239 +/-    0.004 
       Tpc     E17C1     -9.963 +/-    0.003    -56.839 +/-    0.002     -0.212 +/-    0.003 
       Tpc     E17C2    -15.770 +/-    0.003    -89.513 +/-    0.002     -0.211 +/-    0.003 
       Tpc     E17C3    -21.624 +/-    0.003   -122.366 +/-    0.002     -0.224 +/-    0.003 
       Tpc     E17C4    -27.449 +/-    0.002   -155.219 +/-    0.003     -0.241 +/-    0.003 
       Tpc     E17C5    -33.270 +/-    0.003   -188.103 +/-    0.003     -0.261 +/-    0.004 
       Tpc     E18A2     -0.290 +/-    0.003    -90.931 +/-    0.002     -0.210 +/-    0.003 
       Tpc     E18A3     -0.258 +/-    0.003   -124.253 +/-    0.002     -0.214 +/-    0.003 
       Tpc     E18A4     -0.200 +/-    0.003   -157.525 +/-    0.003     -0.209 +/-    0.003 
       Tpc     E18B2     15.422 +/-    0.003    -89.289 +/-    0.002     -0.187 +/-    0.003 
       Tpc     E18B3     21.191 +/-    0.003   -121.775 +/-    0.002     -0.198 +/-    0.003 
       Tpc     E18B4     26.985 +/-    0.003   -154.317 +/-    0.003     -0.192 +/-    0.003 
       Tpc     E18B5     32.806 +/-    0.003   -186.971 +/-    0.003     -0.219 +/-    0.004 
       Tpc     E18C1     19.383 +/-    0.003    -54.335 +/-    0.002     -0.198 +/-    0.003 
       Tpc     E18C2     30.755 +/-    0.003    -85.600 +/-    0.002     -0.183 +/-    0.003 
       Tpc     E18C3     42.136 +/-    0.003   -116.858 +/-    0.002     -0.184 +/-    0.003 
       Tpc     E18C4     53.553 +/-    0.003   -148.176 +/-    0.003     -0.194 +/-    0.003 
       Tpc     E18C5     64.964 +/-    0.003   -179.487 +/-    0.003     -0.234 +/-    0.004 
       Tpc     E19A1     28.620 +/-    0.003    -50.242 +/-    0.002     -0.185 +/-    0.003 
       Tpc     E19A2     45.232 +/-    0.003    -78.974 +/-    0.002     -0.178 +/-    0.003 
       Tpc     E19A3     61.805 +/-    0.003   -107.624 +/-    0.002     -0.162 +/-    0.003 
       Tpc     E19A4     78.386 +/-    0.003   -136.252 +/-    0.003     -0.166 +/-    0.003 
       Tpc     E19A5     94.986 +/-    0.004   -164.919 +/-    0.003     -0.166 +/-    0.004 
       Tpc     E19B1     36.571 +/-    0.003    -44.238 +/-    0.002     -0.182 +/-    0.003 
       Tpc     E19B2     57.982 +/-    0.003    -69.736 +/-    0.002     -0.161 +/-    0.003 
       Tpc     E19B3     79.370 +/-    0.003    -95.188 +/-    0.002     -0.159 +/-    0.003 
       Tpc     E19B4    100.639 +/-    0.003   -120.476 +/-    0.003     -0.145 +/-    0.003 
       Tpc     E19B5    122.139 +/-    0.003   -146.000 +/-    0.003     -0.150 +/-    0.003 
       Tpc     E19C1     44.218 +/-    0.003    -37.463 +/-    0.002     -0.183 +/-    0.003 
       Tpc     E19C2     69.444 +/-    0.003    -58.620 +/-    0.002     -0.155 +/-    0.003 
       Tpc     E19C3     94.733 +/-    0.003    -79.813 +/-    0.002     -0.147 +/-    0.003 
       Tpc     E19C4    119.865 +/-    0.003   -100.852 +/-    0.002     -0.136 +/-    0.003 
       Tpc     E19C5    145.187 +/-    0.004   -122.047 +/-    0.003     -0.132 +/-    0.003 
       Tpc     E20A2     78.250 +/-    0.003    -45.603 +/-    0.002     -0.153 +/-    0.003 
       Tpc     E20A3    107.022 +/-    0.003    -62.155 +/-    0.002     -0.144 +/-    0.003 
       Tpc     E20A4    135.771 +/-    0.003    -78.672 +/-    0.002     -0.126 +/-    0.003 
       Tpc     E20A5    164.500 +/-    0.004    -95.165 +/-    0.002     -0.103 +/-    0.003 
       Tpc     E20B3    116.587 +/-    0.003    -42.810 +/-    0.002     -0.120 +/-    0.003 
       Tpc     E20B4    147.905 +/-    0.004    -54.145 +/-    0.002     -0.110 +/-    0.003 
       Tpc     E20B5    179.236 +/-    0.004    -65.464 +/-    0.002     -0.089 +/-    0.003 
       Tpc     E21B4    154.621 +/-    0.004     27.213 +/-    0.002     -0.143 +/-    0.004 
       Tpc     E21B5    187.267 +/-    0.004     33.061 +/-    0.002     -0.143 +/-    0.004 
       Tpc     E21C2     85.038 +/-    0.003     30.891 +/-    0.002     -0.166 +/-    0.003 
       Tpc     E21C3    116.326 +/-    0.003     42.293 +/-    0.002     -0.159 +/-    0.003 
       Tpc     E21C4    147.632 +/-    0.004     53.683 +/-    0.002     -0.152 +/-    0.004 
       Tpc     E21C5    178.898 +/-    0.004     65.070 +/-    0.002     -0.093 +/-    0.004 
       Tpc     E22A2     78.559 +/-    0.003     45.281 +/-    0.002     -0.156 +/-    0.003 
       Tpc     E22A3    107.117 +/-    0.003     61.777 +/-    0.002     -0.151 +/-    0.003 
       Tpc     E22A4    135.733 +/-    0.004     78.350 +/-    0.002     -0.145 +/-    0.004 
       Tpc     E22A5    164.303 +/-    0.004     94.877 +/-    0.002     -0.102 +/-    0.004 
       Tpc     E22B2     69.070 +/-    0.003     58.127 +/-    0.002     -0.164 +/-    0.003 
       Tpc     E22B3     94.660 +/-    0.003     79.588 +/-    0.001     -0.149 +/-    0.003 
       Tpc     E22B4    120.221 +/-    0.003    101.011 +/-    0.002     -0.148 +/-    0.004 
       Tpc     E22B5    145.836 +/-    0.004    122.497 +/-    0.002     -0.121 +/-    0.004 
       Tpc     E22C1     37.173 +/-    0.003     44.269 +/-    0.002     -0.193 +/-    0.003 
       Tpc     E22C2     58.256 +/-    0.003     69.379 +/-    0.002     -0.178 +/-    0.003 
       Tpc     E22C3     79.480 +/-    0.003     94.682 +/-    0.002     -0.171 +/-    0.003 
       Tpc     E22C4    100.680 +/-    0.003    119.982 +/-    0.002     -0.164 +/-    0.003 
       Tpc     E22C5    122.011 +/-    0.003    145.427 +/-    0.002     -0.150 +/-    0.004 
       Tpc     E23A1     28.843 +/-    0.003     49.738 +/-    0.002     -0.190 +/-    0.003 
       Tpc     E23A2     45.423 +/-    0.003     78.546 +/-    0.001     -0.182 +/-    0.003 
       Tpc     E23A3     61.869 +/-    0.003    107.150 +/-    0.002     -0.193 +/-    0.003 
       Tpc     E23A4     78.404 +/-    0.003    135.912 +/-    0.002     -0.196 +/-    0.003 
       Tpc     E23A5     94.835 +/-    0.003    164.507 +/-    0.002     -0.203 +/-    0.003 
       Tpc     E23B1     19.609 +/-    0.003     54.298 +/-    0.002     -0.202 +/-    0.003 
       Tpc     E23B2     30.994 +/-    0.003     85.589 +/-    0.001     -0.190 +/-    0.003 
       Tpc     E23B3     42.270 +/-    0.003    116.559 +/-    0.002     -0.197 +/-    0.003 
       Tpc     E23B4     53.590 +/-    0.003    147.664 +/-    0.002     -0.201 +/-    0.003 
       Tpc     E23B5     64.855 +/-    0.003    178.639 +/-    0.002     -0.195 +/-    0.003 
       Tpc     E23C1      9.829 +/-    0.003     56.598 +/-    0.002     -0.211 +/-    0.003 
       Tpc     E23C2     15.574 +/-    0.003     89.183 +/-    0.002     -0.212 +/-    0.003 
       Tpc     E23C3     21.332 +/-    0.003    121.844 +/-    0.002     -0.215 +/-    0.003 
       Tpc     E23C4     27.045 +/-    0.003    154.346 +/-    0.002     -0.215 +/-    0.003 
       Tpc     E23C5     32.817 +/-    0.003    187.220 +/-    0.002     -0.200 +/-    0.003 
       Tpc     E24A1     -0.077 +/-    0.003     57.739 +/-    0.002     -0.211 +/-    0.003 
       Tpc     E24A2     -0.140 +/-    0.003     90.453 +/-    0.002     -0.214 +/-    0.003 
       Tpc     E24A3     -0.184 +/-    0.003    123.546 +/-    0.002     -0.215 +/-    0.003 
       Tpc     E24A4     -0.217 +/-    0.003    156.488 +/-    0.002     -0.216 +/-    0.003 
       Tpc     E24A5     -0.248 +/-    0.003    189.657 +/-    0.002     -0.192 +/-    0.003 
       Tpc     E24B1     -9.998 +/-    0.003     56.200 +/-    0.002     -0.217 +/-    0.003 
       Tpc     E24B2    -15.731 +/-    0.003     88.656 +/-    0.001     -0.226 +/-    0.003 
       Tpc     E24B3    -21.529 +/-    0.003    121.511 +/-    0.002     -0.237 +/-    0.003 
       Tpc     E24B4    -27.312 +/-    0.003    154.133 +/-    0.002     -0.225 +/-    0.003 
       Tpc     E24B5    -33.116 +/-    0.003    186.852 +/-    0.002     -0.222 +/-    0.003 
       Tpc     E24C1    -19.698 +/-    0.003     53.732 +/-    0.002     -0.223 +/-    0.003 
       Tpc     E24C2    -31.052 +/-    0.003     84.941 +/-    0.001     -0.229 +/-    0.003 
       Tpc     E24C3    -42.481 +/-    0.003    116.366 +/-    0.002     -0.229 +/-    0.003 
       Tpc     E24C4    -53.902 +/-    0.002    147.711 +/-    0.002     -0.250 +/-    0.003 
       Tpc     E24C5    -65.293 +/-    0.002    178.991 +/-    0.002     -0.233 +/-    0.003 
       Tpc     EAO13    -27.420 +/-    0.003     47.114 +/-    0.002   -231.705 +/-    0.004 
       Tpc     EAO14    -47.383 +/-    0.003     27.136 +/-    0.002   -231.711 +/-    0.004 
       Tpc     EAO15    -54.673 +/-    0.003     -0.138 +/-    0.002   -231.722 +/-    0.004 
       Tpc     EAO16    -47.336 +/-    0.003    -27.415 +/-    0.002   -231.728 +/-    0.004 
       Tpc     EAO17    -27.365 +/-    0.003    -47.372 +/-    0.002   -231.721 +/-    0.004 
       Tpc     EAO18     -0.071 +/-    0.003    -54.665 +/-    0.002   -231.707 +/-    0.004 
       Tpc     EAO19     27.203 +/-    0.003    -47.341 +/-    0.002   -231.680 +/-    0.004 
       Tpc     EAO20     47.162 +/-    0.003    -27.366 +/-    0.002   -231.665 +/-    0.004 
       Tpc     EAO21     54.456 +/-    0.003     -0.075 +/-    0.002   -231.666 +/-    0.004 
       Tpc     EAO22     47.130 +/-    0.003     27.202 +/-    0.002   -231.671 +/-    0.004 
       Tpc     EAO23     27.146 +/-    0.003     47.149 +/-    0.002   -231.680 +/-    0.004 
       Tpc     EAO24     -0.138 +/-    0.003     54.440 +/-    0.002   -231.694 +/-    0.004 
       Tpc    EAOCTR     -0.105 +/-    0.001     -0.111 +/-    0.001   -231.696 +/-    0.001 
       Tpc     EBO13    -59.553 +/-    0.003    102.701 +/-    0.002   -231.725 +/-    0.004 
       Tpc     EBO14   -103.010 +/-    0.005     59.210 +/-    0.003   -231.727 +/-    0.009 
       Tpc     EBO15   -118.872 +/-    0.006     -0.179 +/-    0.002   -231.747 +/-    0.010 
       Tpc     EBO16   -102.954 +/-    0.005    -59.553 +/-    0.002   -231.711 +/-    0.008 
       Tpc     EBO17    -59.425 +/-    0.003   -102.995 +/-    0.002   -231.739 +/-    0.004 
       Tpc     EBO18     -0.036 +/-    0.003   -118.858 +/-    0.002   -231.703 +/-    0.004 
       Tpc     EBO20    102.788 +/-    0.003    -59.437 +/-    0.002   -231.629 +/-    0.004 
       Tpc     EBO21    118.655 +/-    0.003     -0.041 +/-    0.002   -231.623 +/-    0.004 
       Tpc     EBO22    102.716 +/-    0.003     59.324 +/-    0.002   -231.637 +/-    0.004 
       Tpc     EBO23     59.219 +/-    0.003    102.761 +/-    0.002   -231.665 +/-    0.004 
       Tpc     EBO24     -0.175 +/-    0.003    118.619 +/-    0.002   -231.689 +/-    0.004 
       Tpc    EBOCTR     -0.104 +/-    0.001     -0.116 +/-    0.001   -231.694 +/-    0.001 
       Tpc    ED13A4    -89.314 +/-    0.002    122.666 +/-    0.002     -0.241 +/-    0.003 
       Tpc    ED13A5    -72.864 +/-    0.002    151.100 +/-    0.002     -0.249 +/-    0.003 
       Tpc    ED13C3   -105.856 +/-    0.002     94.077 +/-    0.001     -0.254 +/-    0.003 
       Tpc    ED14A3   -120.673 +/-    0.002     68.461 +/-    0.002     -0.258 +/-    0.003 
       Tpc    ED14B3   -135.528 +/-    0.002     42.790 +/-    0.002     -0.273 +/-    0.004 
       Tpc    ED17A1    -28.189 +/-    0.003    -49.372 +/-    0.002     -0.231 +/-    0.003 
       Tpc    ED17A3    -69.677 +/-    0.002   -120.042 +/-    0.002     -0.244 +/-    0.003 
       Tpc    ED17C4    -15.312 +/-    0.003   -151.447 +/-    0.003     -0.217 +/-    0.003 
       Tpc    ED18B1     11.609 +/-    0.003    -72.326 +/-    0.002     -0.182 +/-    0.003 
       Tpc    ED18B5     41.779 +/-    0.003   -184.380 +/-    0.003     -0.191 +/-    0.004 
       Tpc    ED18C1     25.470 +/-    0.003    -68.827 +/-    0.002     -0.192 +/-    0.003 
       Tpc    ED18C5     55.313 +/-    0.003   -180.889 +/-    0.003     -0.197 +/-    0.004 
