13 270 140.475096
13 280 141.364741
13 290 143.126260
13 300 137.436789
13 310 141.088424
13 320 137.214207
13 330 134.472006
13 340 136.322821
13 350 136.154082
13 360 136.242989
13 370 162.641032
13 380 168.675550
13 390 157.581529
14   0 75.138991
14  10 85.331715
14  20 70.471910
14  30 76.611320
14  40 192.621884
14  50 196.274388
14  60 191.298281
14  70 190.423912
14  80 187.557460
14  90 182.807571
14 100 180.433770
14 110 186.186490
14 120 170.007011
14 130 175.163003
14 140 171.230005
14 150 172.956939
14 160 166.380274
14 170 168.214047
14 180 163.132899
14 190 156.346257
14 200 158.226513
14 210 152.397214
14 220 148.523162
14 230 148.102047
14 240 142.675357
14 250 144.301795
14 260 141.463115
14 270 140.437697
14 280 136.610240
14 290 137.414512
14 300 136.451313
14 310 138.962772
14 320 138.234469
14 330 134.297677
14 340 130.787509
14 350 137.710982
14 360 134.396237
14 370 156.051342
14 380 165.526686
14 390 154.523516
15   0 73.306848
15  10 75.761438
15  20 66.800752
15  30 81.537171
15  40 204.196734
15  50 202.533164
15  60 209.214334
15  70 199.402886
15  80 198.392793
15  90 190.744283
15 100 190.301986
15 110 189.224529
15 120 181.571821
15 130 179.267531
15 140 174.387108
15 150 173.335236
15 160 169.465064
15 170 169.328350
15 180 164.548506
15 190 160.532827
15 200 157.518497
15 210 158.218591
15 220 154.563017
15 230 153.255719
15 240 152.340459
15 250 147.282904
15 260 144.579023
15 270 145.195639
15 280 141.457263
15 290 142.247356
15 300 139.235611
15 310 138.316642
15 320 137.188640
15 330 135.263670
15 340 137.123127
15 350 136.125830
15 360 142.974937
15 370 177.254182
15 380 164.666319
15 390 161.137344
16   0 76.101618
16  10 78.033030
16  20 65.233051
16  30 71.413735
16  40 214.373042
16  50 213.339673
16  60 214.508249
16  70 210.494906
16  80 206.413503
16  90 200.344411
16 100 197.548550
16 110 192.339640
16 120 192.301991
16 130 184.553898
16 140 180.469883
16 150 175.732047
16 160 179.413528
16 170 173.548449
16 180 176.192974
16 190 172.196670
16 200 162.346818
16 210 166.273005
16 220 161.243948
16 230 161.142015
16 240 159.237369
16 250 153.196461
16 260 151.258256
16 270 151.205703
16 280 150.106068
16 290 145.623046
16 300 148.183168
16 310 142.437091
16 320 146.942154
16 330 144.110993
16 340 142.414213
16 350 142.215615
16 360 141.768956
16 370 170.268814
16 380 165.438751
16 390 165.335650
17   0 74.225021
17  10 78.547917
17  20 59.598712
17  30 78.518987
17  40 207.271718
17  50 212.317852
17  60 200.836471
17  70 203.363853
17  80 197.403108
17  90 194.350071
17 100 193.430305
17 110 185.586001
17 120 182.578492
17 130 184.398294
17 140 177.505258
17 150 173.449197
17 160 177.216581
17 170 166.425989
17 180 168.125203
17 190 168.984719
17 200 158.710111
17 210 157.455797
17 220 154.381203
17 230 155.327292
17 240 149.373752
17 250 150.260581
17 260 147.340682
17 270 145.531943
17 280 141.369358
17 290 143.141177
17 300 144.026869
17 310 140.283830
17 320 140.157296
17 330 137.301445
17 340 139.168128
17 350 138.218356
17 360 131.787954
17 370 156.794319
17 380 157.560872
17 390 149.959148
18   0 74.860674
18  10 64.364979
18  20 63.963235
18  30 76.562066
18  40 197.098276
18  50 200.560202
18  60 192.690341
18  70 193.534179
18  80 190.452849
18  90 187.516136
18 100 185.499004
18 110 180.609624
18 120 182.297003
18 130 176.207532
18 140 173.438369
18 150 173.424571
18 160 164.537815
18 170 162.435265
18 180 162.226477
18 190 157.476355
18 200 156.421159
18 210 151.562055
18 220 155.998994
18 230 151.192421
18 240 144.473964
18 250 144.165752
18 260 142.505015
18 270 142.129067
18 280 141.044707
18 290 140.362284
18 300 138.103929
18 310 133.531111
18 320 134.395506
18 330 133.437553
18 340 134.113347
18 350 130.410233
18 360 135.215370
18 370 150.176188
18 380 168.912729
18 390 162.203247
19   0 75.185639
19  10 78.726141
19  20 57.177043
19  30 69.382035
19  40 204.298368
19  50 212.538349
19  60 206.299516
19  70 205.470573
19  80 200.382534
19  90 195.509479
19 100 192.411366
19 110 191.491453
19 120 185.318132
19 130 180.660020
19 140 177.387218
19 150 177.432070
19 160 173.454320
19 170 173.476121
19 180 168.480389
19 190 163.409856
19 200 166.398280
19 210 163.907497
19 220 157.354724
19 230 154.259389
19 240 149.633670
19 250 149.334914
19 260 149.246931
19 270 145.383085
19 280 146.314687
19 290 142.621334
19 300 138.663416
19 310 139.683101
19 320 140.242630
19 330 137.295233
19 340 138.168793
19 350 137.288880
19 360 135.307642
19 370 161.354487
19 380 164.548685
19 390 168.880886
20   0 71.746529
20  10 69.331169
20  20 55.509524
20  30 57.115703
20  40 191.371482
20  50 202.402139
20  60 198.532453
20  70 190.439723
20  80 186.709577
20  90 191.270600
20 100 187.383843
20 110 179.543084
20 120 173.365155
20 130 175.467466
20 140 170.381930
20 150 170.385054
20 160 165.441549
20 170 162.333823
20 180 160.271112
20 190 153.563013
20 200 147.773031
20 210 151.595635
20 220 151.333156
20 230 142.697568
20 240 148.150384
20 250 143.395945
20 260 141.569532
20 270 138.598155
20 280 139.515382
20 290 137.397726
20 300 133.349242
20 310 134.320527
20 320 132.413710
20 330 133.437426
20 340 128.352198
20 350 131.362812
20 360 128.378218
20 370 50.303461
20 380 148.506568
20 390 148.832017
21   0 73.259388
21  10 76.138507
21  20 68.067901
21  30 72.378503
21  40 199.411030
21  50 206.470878
21  60 205.696302
21  70 201.454694
21  80 201.264287
21  90 199.115315
21 100 188.331235
21 110 193.257363
21 120 182.422704
21 130 183.418919
21 140 177.362627
21 150 175.554408
21 160 171.321457
21 170 174.068450
21 180 167.369885
21 190 164.465151
21 200 161.496162
21 210 157.566501
21 220 156.447127
21 230 156.286727
21 240 153.199710
21 250 150.438071
21 260 148.429788
21 270 145.360373
21 280 144.254012
21 290 144.202414
21 300 142.117246
21 310 136.640788
21 320 141.038269
21 330 138.212087
21 340 136.349150
21 350 139.070584
21 360 139.367469
21 370 160.653887
21 380 174.904232
21 390 160.094071
22   0 74.930868
22  10 74.751485
22  20 73.931159
22  30 71.453108
22  40 198.357869
22  50 202.261831
22  60 196.584573
22  70 193.467998
22  80 186.610485
22  90 184.651523
22 100 185.572242
22 110 184.325152
22 120 180.445002
22 130 175.600594
22 140 174.249954
22 150 173.996194
22 160 164.605080
22 170 167.368900
22 180 161.329089
22 190 161.293253
22 200 154.430309
22 210 157.172618
22 220 152.127485
22 230 147.419446
22 240 145.298519
22 250 141.475934
22 260 141.451736
22 270 138.616877
22 280 141.967191
22 290 140.266963
22 300 137.250926
22 310 138.011665
22 320 132.498388
22 330 135.359890
22 340 134.009572
22 350 133.117378
22 360 132.575481
22 370 150.732360
22 380 157.294700
22 390 153.624012
23   0 78.401659
23  10 79.036232
23  20 75.982394
23  30 73.590060
23  40 201.415909
23  50 205.263521
23  60 200.648942
23  70 204.390253
23  80 189.670203
23  90 188.546458
23 100 182.805834
23 110 186.462775
23 120 182.468678
23 130 181.452172
23 140 175.621241
23 150 176.374683
23 160 170.431791
23 170 166.506798
23 180 165.534811
23 190 160.454329
23 200 156.407498
23 210 160.209714
23 220 156.364325
23 230 151.363032
23 240 153.006390
23 250 147.295423
23 260 145.189722
23 270 145.081319
23 280 143.247257
23 290 140.270191
23 300 138.379319
23 310 137.353841
23 320 132.661584
23 330 135.332962
23 340 135.273377
23 350 132.486587
23 360 132.423093
23 370 164.718561
23 380 164.299384
23 390 157.718525
24   0 73.586495
24  10 75.430435
24  20 65.977733
24  30 74.346052
24  40 196.438353
24  50 204.377671
24  60 199.373221
24  70 193.707584
24  80 190.507537
24  90 190.341864
24 100 189.358175
24 110 182.324494
24 120 181.351617
24 130 176.546678
24 140 176.260919
24 150 172.436840
24 160 168.416604
24 170 167.272016
24 180 161.511821
24 190 161.200063
24 200 156.741329
24 210 153.377778
24 220 151.328790
24 230 151.295622
24 240 149.061222
24 250 143.406061
24 260 144.180619
24 270 141.256013
24 280 143.996044
24 290 138.404451
24 300 137.306628
24 310 133.444037
24 320 136.027009
24 330 136.081752
24 340 130.640829
24 350 133.255558
24 360 131.397267
24 370 156.674512
24 380 157.334923
24 390 162.011320
