78	0.875	1.12714	3993	30	133	2	18	2	3	0	0	48
79	0.925	1.12714	4023	30	134	2	19	2	3	0	0	48
80	0.97	1.12714	4053	30	135	2	20	2	3	0	0	48
81	0.025	1.07198	3	30	0	3	1	1	3	0	0	40
82	0.075	1.07198	33	30	1	3	2	1	3	0	0	40
83	0.125	1.07198	63	30	2	3	3	1	3	0	0	40
84	0.175	1.07198	93	30	3	3	4	1	3	0	0	40
85	0.225	1.07198	963	30	32	3	5	1	3	0	0	42
86	0.275	1.07198	993	30	33	3	6	1	3	0	0	42
87	0.325	1.07198	1023	30	34	3	7	1	3	0	0	42
88	0.375	1.07198	1053	30	35	3	8	1	3	0	0	42
89	0.425	1.07198	1923	30	64	3	9	1	3	0	0	44
90	0.475	1.07198	1953	30	65	3	10	1	3	0	0	44
91	0.525	1.07198	1983	30	66	3	11	1	3	0	0	44
92	0.575	1.07198	2013	30	67	3	12	1	3	0	0	44
93	0.625	1.07198	2883	30	96	3	13	1	3	0	0	46
94	0.675	1.07198	2913	30	97	3	14	1	3	0	0	46
95	0.725	1.07198	2943	30	98	3	15	1	3	0	0	46
96	0.775	1.07198	2973	30	99	3	16	1	3	0	0	46
97	0.825	1.07198	3843	30	128	3	17	1	3	0	0	48
98	0.875	1.07198	3873	30	129	3	18	1	3	0	0	48
99	0.925	1.07198	3903	30	130	3	19	1	3	0	0	48
100	0.97	1.07198	3933	30	131	3	20	1	3	0	0	48
101	0.025	1.02242	844	29	28	3	1	2	4	0	0	51
102	0.075	1.02242	874	29	29	3	2	2	4	0	0	51
103	0.125	1.02242	904	29	30	3	3	2	4	0	0	51
104	0.175	1.02242	934	29	31	3	4	2	4	0	0	51
105	0.225	1.02242	1804	29	60	3	5	2	4	0	0	53
106	0.275	1.02242	1834	29	61	3	6	2	4	0	0	53
107	0.325	1.02242	1864	29	62	3	7	2	4	0	0	53
108	0.375	1.02242	1894	29	63	3	8	2	4	0	0	53
109	0.425	1.02242	2764	29	92	3	9	2	4	0	0	55
110	0.475	1.02242	2794	29	93	3	10	2	4	0	0	55
111	0.525	1.02242	2824	29	94	3	11	2	4	0	0	55
112	0.575	1.02242	2854	29	95	3	12	2	4	0	0	55
113	0.625	1.02242	3724	29	124	3	13	2	4	0	0	57
114	0.675	1.02242	3754	29	125	3	14	2	4	0	0	57
115	0.725	1.02242	3784	29	126	3	15	2	4	0	0	57
116	0.775	1.02242	3814	29	127	3	16	2	4	0	0	57
117	0.825	1.02242	4684	29	156	3	17	2	4	0	0	59
118	0.875	1.02242	4714	29	157	3	18	2	4	0	0	59
119	0.925	1.02242	4744	29	158	3	19	2	4	0	0	59
120	0.97	1.02242	4774	29	159	3	20	2	4	0	0	59
121	0.025	0.967259	724	29	24	4	1	1	4	0	0	51
122	0.075	0.967259	754	29	25	4	2	1	4	0	0	51
123	0.125	0.967259	784	29	26	4	3	1	4	0	0	51
124	0.175	0.967259	814	29	27	4	4	1	4	0	0	51
125	0.225	0.967259	1684	29	56	4	5	1	4	0	0	53
126	0.275	0.967259	1714	29	57	4	6	1	4	0	0	53
127	0.325	0.967259	1744	29	58	4	7	1	4	0	0	53
128	0.375	0.967259	1774	29	59	4	8	1	4	0	0	53
129	0.425	0.967259	2644	29	88	4	9	1	4	0	0	55
130	0.475	0.967259	2674	29	89	4	10	1	4	0	0	55
131	0.525	0.967259	2704	29	90	4	11	1	4	0	0	55
132	0.575	0.967259	2734	29	91	4	12	1	4	0	0	55
133	0.625	0.967259	3604	29	120	4	13	1	4	0	0	57
134	0.675	0.967259	3634	29	121	4	14	1	4	0	0	57
135	0.725	0.967259	3664	29	122	4	15	1	4	0	0	57
136	0.775	0.967259	3694	29	123	4	16	1	4	0	0	57
137	0.825	0.967259	4564	29	152	4	17	1	4	0	0	59
138	0.875	0.967259	4594	29	153	4	18	1	4	0	0	59
139	0.925	0.967259	4624	29	154	4	19	1	4	0	0	59
140	0.97	0.967259	4654	29	155	4	20	1	4	0	0	59
141	0.025	0.917696	604	29	20	4	1	2	4	0	0	51
142	0.075	0.917696	634	29	21	4	2	2	4	0	0	51
143	0.125	0.917696	664	29	22	4	3	2	4	0	0	51
144	0.175	0.917696	694	29	23	4	4	2	4	0	0	51
145	0.225	0.917696	1564	29	52	4	5	2	4	0	0	53
146	0.275	0.917696	1594	29	53	4	6	2	4	0	0	53
147	0.325	0.917696	1624	29	54	4	7	2	4	0	0	53
148	0.375	0.917696	1654	29	55	4	8	2	4	0	0	53
149	0.425	0.917696	2524	29	84	4	9	2	4	0	0	55
150	0.475	0.917696	2554	29	85	4	10	2	4	0	0	55
151	0.525	0.917696	2584	29	86	4	11	2	4	0	0	55
152	0.575	0.917696	2614	29	87	4	12	2	4	0	0	55
153	0.625	0.917696	3484	29	116	4	13	2	4	0	0	57
154	0.675	0.917696	3514	29	117	4	14	2	4	0	0	57
155	0.725	0.917696	3544	29	118	4	15	2	4	0	0	57
156	0.775	0.917696	3574	29	119	4	16	2	4	0	0	57
157	0.825	0.917696	4444	29	148	4	17	2	4	0	0	59
158	0.875	0.917696	4474	29	149	4	18	2	4	0	0	59
159	0.925	0.917696	4504	29	150	4	19	2	4	0	0	59
160	0.97	0.917696	4534	29	151	4	20	2	4	0	0	59
161	0.025	0.862539	484	29	16	5	1	1	4	0	0	51
162	0.075	0.862539	514	29	17	5	2	1	4	0	0	51
163	0.125	0.862539	544	29	18	5	3	1	4	0	0	51
164	0.175	0.862539	574	29	19	5	4	1	4	0	0	51
165	0.225	0.862539	1444	29	48	5	5	1	4	0	0	53
166	0.275	0.862539	1474	29	49	5	6	1	4	0	0	53
167	0.325	0.862539	1504	29	50	5	7	1	4	0	0	53
168	0.375	0.862539	1534	29	51	5	8	1	4	0	0	53
169	0.425	0.862539	2404	29	80	5	9	1	4	0	0	55
170	0.475	0.862539	2434	29	81	5	10	1	4	0	0	55
171	0.525	0.862539	2464	29	82	5	11	1	4	0	0	55
172	0.575	0.862539	2494	29	83	5	12	1	4	0	0	55
173	0.625	0.862539	3364	29	112	5	13	1	4	0	0	57
174	0.675	0.862539	3394	29	113	5	14	1	4	0	0	57
175	0.725	0.862539	3424	29	114	5	15	1	4	0	0	57
176	0.775	0.862539	3454	29	115	5	16	1	4	0	0	57
177	0.825	0.862539	4324	29	144	5	17	1	4	0	0	59
178	0.875	0.862539	4354	29	145	5	18	1	4	0	0	59
179	0.925	0.862539	4384	29	146	5	19	1	4	0	0	59
180	0.97	0.862539	4414	29	147	5	20	1	4	0	0	59
181	0.025	0.812977	364	29	12	5	1	2	4	0	0	50
182	0.075	0.812977	394	29	13	5	2	2	4	0	0	50
183	0.125	0.812977	424	29	14	5	3	2	4	0	0	50
184	0.175	0.812977	454	29	15	5	4	2	4	0	0	50
185	0.225	0.812977	1324	29	44	5	5	2	4	0	0	52
186	0.275	0.812977	1354	29	45	5	6	2	4	0	0	52
187	0.325	0.812977	1384	29	46	5	7	2	4	0	0	52
188	0.375	0.812977	1414	29	47	5	8	2	4	0	0	52
189	0.425	0.812977	2284	29	76	5	9	2	4	0	0	54
190	0.475	0.812977	2314	29	77	5	10	2	4	0	0	54
191	0.525	0.812977	2344	29	78	5	11	2	4	0	0	54
192	0.575	0.812977	2374	29	79	5	12	2	4	0	0	54
193	0.625	0.812977	3244	29	108	5	13	2	4	0	0	56
194	0.675	0.812977	3274	29	109	5	14	2	4	0	0	56
195	0.725	0.812977	3304	29	110	5	15	2	4	0	0	56
196	0.775	0.812977	3334	29	111	5	16	2	4	0	0	56
197	0.825	0.812977	4204	29	140	5	17	2	4	0	0	58
198	0.875	0.812977	4234	29	141	5	18	2	4	0	0	58
199	0.925	0.812977	4264	29	142	5	19	2	4	0	0	58
200	0.97	0.812977	4294	29	143	5	20	2	4	0	0	58
201	0.025	0.75782	244	29	8	6	1	1	4	0	0	50
202	0.075	0.75782	274	29	9	6	2	1	4	0	0	50
203	0.125	0.75782	304	29	10	6	3	1	4	0	0	50
204	0.175	0.75782	334	29	11	6	4	1	4	0	0	50
205	0.225	0.75782	1204	29	40	6	5	1	4	0	0	52
206	0.275	0.75782	1234	29	41	6	6	1	4	0	0	52
207	0.325	0.75782	1264	29	42	6	7	1	4	0	0	52
208	0.375	0.75782	1294	29	43	6	8	1	4	0	0	52
209	0.425	0.75782	2164	29	72	6	9	1	4	0	0	54
210	0.475	0.75782	2194	29	73	6	10	1	4	0	0	54
211	0.525	0.75782	2224	29	74	6	11	1	4	0	0	54
212	0.575	0.75782	2254	29	75	6	12	1	4	0	0	54
213	0.625	0.75782	3124	29	104	6	13	1	4	0	0	56
214	0.675	0.75782	3154	29	105	6	14	1	4	0	0	56
215	0.725	0.75782	3184	29	106	6	15	1	4	0	0	56
216	0.775	0.75782	3214	29	107	6	16	1	4	0	0	56
217	0.825	0.75782	4084	29	136	6	17	1	4	0	0	58
218	0.875	0.75782	4114	29	137	6	18	1	4	0	0	58
219	0.925	0.75782	4144	29	138	6	19	1	4	0	0	58
220	0.97	0.75782	4174	29	139	6	20	1	4	0	0	58
221	0.025	0.708257	124	29	4	6	1	2	4	0	0	50
222	0.075	0.708257	154	29	5	6	2	2	4	0	0	50
223	0.125	0.708257	184	29	6	6	3	2	4	0	0	50
224	0.175	0.708257	214	29	7	6	4	2	4	0	0	50
225	0.225	0.708257	1084	29	36	6	5	2	4	0	0	52
226	0.275	0.708257	1114	29	37	6	6	2	4	0	0	52
227	0.325	0.708257	1144	29	38	6	7	2	4	0	0	52
228	0.375	0.708257	1174	29	39	6	8	2	4	0	0	52
229	0.425	0.708257	2044	29	68	6	9	2	4	0	0	54
230	0.475	0.708257	2074	29	69	6	10	2	4	0	0	54
231	0.525	0.708257	2104	29	70	6	11	2	4	0	0	54
232	0.575	0.708257	2134	29	71	6	12	2	4	0	0	54
233	0.625	0.708257	3004	29	100	6	13	2	4	0	0	56
234	0.675	0.708257	3034	29	101	6	14	2	4	0	0	56
235	0.725	0.708257	3064	29	102	6	15	2	4	0	0	56
236	0.775	0.708257	3094	29	103	6	16	2	4	0	0	56
237	0.825	0.708257	3964	29	132	6	17	2	4	0	0	58
238	0.875	0.708257	3994	29	133	6	18	2	4	0	0	58
239	0.925	0.708257	4024	29	134	6	19	2	4	0	0	58
240	0.97	0.708257	4054	29	135	6	20	2	4	0	0	58
241	0.025	0.6531	4	29	0	7	1	1	4	0	0	50
242	0.075	0.6531	34	29	1	7	2	1	4	0	0	50
243	0.125	0.6531	64	29	2	7	3	1	4	0	0	50
244	0.175	0.6531	94	29	3	7	4	1	4	0	0	50
245	0.225	0.6531	964	29	32	7	5	1	4	0	0	52
246	0.275	0.6531	994	29	33	7	6	1	4	0	0	52
247	0.325	0.6531	1024	29	34	7	7	1	4	0	0	52
248	0.375	0.6531	1054	29	35	7	8	1	4	0	0	52
249	0.425	0.6531	1924	29	64	7	9	1	4	0	0	54
250	0.475	0.6531	1954	29	65	7	10	1	4	0	0	54
251	0.525	0.6531	1984	29	66	7	11	1	4	0	0	54
252	0.575	0.6531	2014	29	67	7	12	1	4	0	0	54
253	0.625	0.6531	2884	29	96	7	13	1	4	0	0	56
254	0.675	0.6531	2914	29	97	7	14	1	4	0	0	56
255	0.725	0.6531	2944	29	98	7	15	1	4	0	0	56
256	0.775	0.6531	2974	29	99	7	16	1	4	0	0	56
257	0.825	0.6531	3844	29	128	7	17	1	4	0	0	58
258	0.875	0.6531	3874	29	129	7	18	1	4	0	0	58
259	0.925	0.6531	3904	29	130	7	19	1	4	0	0	58
260	0.97	0.6531	3934	29	131	7	20	1	4	0	0	58
261	0.025	0.603537	845	28	28	7	1	2	5	0	0	61
262	0.075	0.603537	875	28	29	7	2	2	5	0	0	61
263	0.125	0.603537	905	28	30	7	3	2	5	0	0	61
264	0.175	0.603537	935	28	31	7	4	2	5	0	0	61
265	0.225	0.603537	1805	28	60	7	5	2	5	0	0	63
266	0.275	0.603537	1835	28	61	7	6	2	5	0	0	63
267	0.325	0.603537	1865	28	62	7	7	2	5	0	0	63
268	0.375	0.603537	1895	28	63	7	8	2	5	0	0	63
269	0.425	0.603537	2765	28	92	7	9	2	5	0	0	65
270	0.475	0.603537	2795	28	93	7	10	2	5	0	0	65
271	0.525	0.603537	2825	28	94	7	11	2	5	0	0	65
272	0.575	0.603537	2855	28	95	7	12	2	5	0	0	65
273	0.625	0.603537	3725	28	124	7	13	2	5	0	0	67
274	0.675	0.603537	3755	28	125	7	14	2	5	0	0	67
275	0.725	0.603537	3785	28	126	7	15	2	5	0	0	67
276	0.775	0.603537	3815	28	127	7	16	2	5	0	0	67
277	0.825	0.603537	4685	28	156	7	17	2	5	0	0	69
278	0.875	0.603537	4715	28	157	7	18	2	5	0	0	69
279	0.925	0.603537	4745	28	158	7	19	2	5	0	0	69
280	0.97	0.603537	4775	28	159	7	20	2	5	0	0	69
281	0.025	0.54838	725	28	24	8	1	1	5	0	0	61
282	0.075	0.54838	755	28	25	8	2	1	5	0	0	61
283	0.125	0.54838	785	28	26	8	3	1	5	0	0	61
284	0.175	0.54838	815	28	27	8	4	1	5	0	0	61
285	0.225	0.54838	1685	28	56	8	5	1	5	0	0	63
286	0.275	0.54838	1715	28	57	8	6	1	5	0	0	63
287	0.325	0.54838	1745	28	58	8	7	1	5	0	0	63
288	0.375	0.54838	1775	28	59	8	8	1	5	0	0	63
289	0.425	0.54838	2645	28	88	8	9	1	5	0	0	65
290	0.475	0.54838	2675	28	89	8	10	1	5	0	0	65
291	0.525	0.54838	2705	28	90	8	11	1	5	0	0	65
292	0.575	0.54838	2735	28	91	8	12	1	5	0	0	65
293	0.625	0.54838	3605	28	120	8	13	1	5	0	0	67
294	0.675	0.54838	3635	28	121	8	14	1	5	0	0	67
295	0.725	0.54838	3665	28	122	8	15	1	5	0	0	67
296	0.775	0.54838	3695	28	123	8	16	1	5	0	0	67
297	0.825	0.54838	4565	28	152	8	17	1	5	0	0	69
298	0.875	0.54838	4595	28	153	8	18	1	5	0	0	69
299	0.925	0.54838	4625	28	154	8	19	1	5	0	0	69
300	0.97	0.54838	4655	28	155	8	20	1	5	0	0	69
301	0.025	0.498817	605	28	20	8	1	2	5	0	0	61
302	0.075	0.498817	635	28	21	8	2	2	5	0	0	61
303	0.125	0.498817	665	28	22	8	3	2	5	0	0	61
304	0.175	0.498817	695	28	23	8	4	2	5	0	0	61
305	0.225	0.498817	1565	28	52	8	5	2	5	0	0	63
306	0.275	0.498817	1595	28	53	8	6	2	5	0	0	63
307	0.325	0.498817	1625	28	54	8	7	2	5	0	0	63
308	0.375	0.498817	1655	28	55	8	8	2	5	0	0	63
309	0.425	0.498817	2525	28	84	8	9	2	5	0	0	65
310	0.475	0.498817	2555	28	85	8	10	2	5	0	0	65
311	0.525	0.498817	2585	28	86	8	11	2	5	0	0	65
312	0.575	0.498817	2615	28	87	8	12	2	5	0	0	65
313	0.625	0.498817	3485	28	116	8	13	2	5	0	0	67
314	0.675	0.498817	3515	28	117	8	14	2	5	0	0	67
315	0.725	0.498817	3545	28	118	8	15	2	5	0	0	67
316	0.775	0.498817	3575	28	119	8	16	2	5	0	0	67
317	0.825	0.498817	4445	28	148	8	17	2	5	0	0	69
318	0.875	0.498817	4475	28	149	8	18	2	5	0	0	69
319	0.925	0.498817	4505	28	150	8	19	2	5	0	0	69
320	0.97	0.498817	4535	28	151	8	20	2	5	0	0	69
321	0.025	0.44366	485	28	16	9	1	1	5	0	0	61
322	0.075	0.44366	515	28	17	9	2	1	5	0	0	61
323	0.125	0.44366	545	28	18	9	3	1	5	0	0	61
324	0.175	0.44366	575	28	19	9	4	1	5	0	0	61
325	0.225	0.44366	1445	28	48	9	5	1	5	0	0	63
326	0.275	0.44366	1475	28	49	9	6	1	5	0	0	63
327	0.325	0.44366	1505	28	50	9	7	1	5	0	0	63
328	0.375	0.44366	1535	28	51	9	8	1	5	0	0	63
329	0.425	0.44366	2405	28	80	9	9	1	5	0	0	65
330	0.475	0.44366	2435	28	81	9	10	1	5	0	0	65
331	0.525	0.44366	2465	28	82	9	11	1	5	0	0	65
332	0.575	0.44366	2495	28	83	9	12	1	5	0	0	65
333	0.625	0.44366	3365	28	112	9	13	1	5	0	0	67
334	0.675	0.44366	3395	28	113	9	14	1	5	0	0	67
335	0.725	0.44366	3425	28	114	9	15	1	5	0	0	67
336	0.775	0.44366	3455	28	115	9	16	1	5	0	0	67
337	0.825	0.44366	4325	28	144	9	17	1	5	0	0	69
338	0.875	0.44366	4355	28	145	9	18	1	5	0	0	69
339	0.925	0.44366	4385	28	146	9	19	1	5	0	0	69
340	0.97	0.44366	4415	28	147	9	20	1	5	0	0	69
341	0.025	0.394098	365	28	12	9	1	2	5	0	0	60
342	0.075	0.394098	395	28	13	9	2	2	5	0	0	60
343	0.125	0.394098	425	28	14	9	3	2	5	0	0	60
344	0.175	0.394098	455	28	15	9	4	2	5	0	0	60
345	0.225	0.394098	1325	28	44	9	5	2	5	0	0	62
346	0.275	0.394098	1355	28	45	9	6	2	5	0	0	62
347	0.325	0.394098	1385	28	46	9	7	2	5	0	0	62
348	0.375	0.394098	1415	28	47	9	8	2	5	0	0	62
349	0.425	0.394098	2285	28	76	9	9	2	5	0	0	64
350	0.475	0.394098	2315	28	77	9	10	2	5	0	0	64
351	0.525	0.394098	2345	28	78	9	11	2	5	0	0	64
352	0.575	0.394098	2375	28	79	9	12	2	5	0	0	64
353	0.625	0.394098	3245	28	108	9	13	2	5	0	0	66
354	0.675	0.394098	3275	28	109	9	14	2	5	0	0	66
355	0.725	0.394098	3305	28	110	9	15	2	5	0	0	66
356	0.775	0.394098	3335	28	111	9	16	2	5	0	0	66
357	0.825	0.394098	4205	28	140	9	17	2	5	0	0	68
358	0.875	0.394098	4235	28	141	9	18	2	5	0	0	68
359	0.925	0.394098	4265	28	142	9	19	2	5	0	0	68
360	0.97	0.394098	4295	28	143	9	20	2	5	0	0	68
361	0.025	0.338941	245	28	8	10	1	1	5	0	0	60
362	0.075	0.338941	275	28	9	10	2	1	5	0	0	60
363	0.125	0.338941	305	28	10	10	3	1	5	0	0	60
364	0.175	0.338941	335	28	11	10	4	1	5	0	0	60
365	0.225	0.338941	1205	28	40	10	5	1	5	0	0	62
366	0.275	0.338941	1235	28	41	10	6	1	5	0	0	62
367	0.325	0.338941	1265	28	42	10	7	1	5	0	0	62
368	0.375	0.338941	1295	28	43	10	8	1	5	0	0	62
369	0.425	0.338941	2165	28	72	10	9	1	5	0	0	64
370	0.475	0.338941	2195	28	73	10	10	1	5	0	0	64
371	0.525	0.338941	2225	28	74	10	11	1	5	0	0	64
372	0.575	0.338941	2255	28	75	10	12	1	5	0	0	64
373	0.625	0.338941	3125	28	104	10	13	1	5	0	0	66
374	0.675	0.338941	3155	28	105	10	14	1	5	0	0	66
375	0.725	0.338941	3185	28	106	10	15	1	5	0	0	66
376	0.775	0.338941	3215	28	107	10	16	1	5	0	0	66
377	0.825	0.338941	4085	28	136	10	17	1	5	0	0	68
378	0.875	0.338941	4115	28	137	10	18	1	5	0	0	68
379	0.925	0.338941	4145	28	138	10	19	1	5	0	0	68
380	0.97	0.338941	4175	28	139	10	20	1	5	0	0	68
381	0.025	0.289378	125	28	4	10	1	2	5	0	0	60
382	0.075	0.289378	155	28	5	10	2	2	5	0	0	60
383	0.125	0.289378	185	28	6	10	3	2	5	0	0	60
384	0.175	0.289378	215	28	7	10	4	2	5	0	0	60
385	0.225	0.289378	1085	28	36	10	5	2	5	0	0	62
386	0.275	0.289378	1115	28	37	10	6	2	5	0	0	62
387	0.325	0.289378	1145	28	38	10	7	2	5	0	0	62
388	0.375	0.289378	1175	28	39	10	8	2	5	0	0	62
389	0.425	0.289378	2045	28	68	10	9	2	5	0	0	64
390	0.475	0.289378	2075	28	69	10	10	2	5	0	0	64
391	0.525	0.289378	2105	28	70	10	11	2	5	0	0	64
392	0.575	0.289378	2135	28	71	10	12	2	5	0	0	64
393	0.625	0.289378	3005	28	100	10	13	2	5	0	0	66
394	0.675	0.289378	3035	28	101	10	14	2	5	0	0	66
395	0.725	0.289378	3065	28	102	10	15	2	5	0	0	66
396	0.775	0.289378	3095	28	103	10	16	2	5	0	0	66
397	0.825	0.289378	3965	28	132	10	17	2	5	0	0	68
398	0.875	0.289378	3995	28	133	10	18	2	5	0	0	68
399	0.925	0.289378	4025	28	134	10	19	2	5	0	0	68
400	0.97	0.289378	4055	28	135	10	20	2	5	0	0	68
401	0.025	0.234221	5	28	0	11	1	1	5	0	0	60
402	0.075	0.234221	35	28	1	11	2	1	5	0	0	60
403	0.125	0.234221	65	28	2	11	3	1	5	0	0	60
404	0.175	0.234221	95	28	3	11	4	1	5	0	0	60
405	0.225	0.234221	965	28	32	11	5	1	5	0	0	62
406	0.275	0.234221	995	28	33	11	6	1	5	0	0	62
407	0.325	0.234221	1025	28	34	11	7	1	5	0	0	62
408	0.375	0.234221	1055	28	35	11	8	1	5	0	0	62
409	0.425	0.234221	1925	28	64	11	9	1	5	0	0	64
410	0.475	0.234221	1955	28	65	11	10	1	5	0	0	64
411	0.525	0.234221	1985	28	66	11	11	1	5	0	0	64
412	0.575	0.234221	2015	28	67	11	12	1	5	0	0	64
413	0.625	0.234221	2885	28	96	11	13	1	5	0	0	66
414	0.675	0.234221	2915	28	97	11	14	1	5	0	0	66
415	0.725	0.234221	2945	28	98	11	15	1	5	0	0	66
416	0.775	0.234221	2975	28	99	11	16	1	5	0	0	66
417	0.825	0.234221	3845	28	128	11	17	1	5	0	0	68
418	0.875	0.234221	3875	28	129	11	18	1	5	0	0	68
419	0.925	0.234221	3905	28	130	11	19	1	5	0	0	68
420	0.97	0.234221	3935	28	131	11	20	1	5	0	0	68
421	0.025	0.184658	846	27	28	11	1	2	6	0	0	71
422	0.075	0.184658	876	27	29	11	2	2	6	0	0	71
423	0.125	0.184658	906	27	30	11	3	2	6	0	0	71
424	0.175	0.184658	936	27	31	11	4	2	6	0	0	71
425	0.225	0.184658	1806	27	60	11	5	2	6	0	0	73
426	0.275	0.184658	1836	27	61	11	6	2	6	0	0	73
427	0.325	0.184658	1866	27	62	11	7	2	6	0	0	73
428	0.375	0.184658	1896	27	63	11	8	2	6	0	0	73
429	0.425	0.184658	2766	27	92	11	9	2	6	0	0	75
430	0.475	0.184658	2796	27	93	11	10	2	6	0	0	75
431	0.525	0.184658	2826	27	94	11	11	2	6	0	0	75
432	0.575	0.184658	2856	27	95	11	12	2	6	0	0	75
433	0.625	0.184658	3726	27	124	11	13	2	6	0	0	77
434	0.675	0.184658	3756	27	125	11	14	2	6	0	0	77
435	0.725	0.184658	3786	27	126	11	15	2	6	0	0	77
436	0.775	0.184658	3816	27	127	11	16	2	6	0	0	77
437	0.825	0.184658	4686	27	156	11	17	2	6	0	0	79
438	0.875	0.184658	4716	27	157	11	18	2	6	0	0	79
439	0.925	0.184658	4746	27	158	11	19	2	6	0	0	79
440	0.97	0.184658	4776	27	159	11	20	2	6	0	0	79
