0.885739	0.906084	0.942124	0.99298	1.07196	1.16289	
0.897089	0.913098	0.949901	1.00038	1.07334	1.16524	
0.890921	0.911177	0.940862	0.990107	1.06348	1.14797	
0.8684	0.885701	0.915354	0.962835	1.02788	1.1121	
0.899975	0.915195	0.943365	0.992378	1.05971	1.1436	
0.914695	0.932359	0.963037	1.00989	1.07255	1.15657	
0.937672	0.953745	0.984024	1.03017	1.09663	1.1737	
0.926595	0.942741	0.972369	1.01555	1.07866	1.15278	
0.91835	0.930661	0.958492	1.00256	1.06233	1.13059	
0.948552	0.961433	0.989513	1.03258	1.09254	1.16479	
0.928565	0.935638	0.961948	1.00473	1.06253	1.12774	
0.955946	0.968692	0.995107	1.03611	1.09425	1.16038	
0.94293	0.954038	0.97981	1.01819	1.07011	1.13933	
0.941471	0.9519	0.973979	1.01136	1.06256	1.12552	
0.962893	0.972305	0.994039	1.03087	1.07935	1.14217	
0.945492	0.958769	0.977001	1.01114	1.06015	1.11554	
0.928497	0.940906	0.96454	0.9935	1.04091	1.09565	
0.94856	0.956886	0.974835	1.01177	1.05414	1.10682	
0.938525	0.948697	0.963843	0.995952	1.03578	1.08486	
0.962827	0.967654	0.987033	1.01486	1.05601	1.10471	
0.941397	0.947699	0.965182	0.991944	1.02988	1.0766	
0.964825	0.969381	0.985134	1.01185	1.0505	1.09625	
0.993823	1.00503	1.01946	1.0467	1.08185	1.12659	
0.927735	0.933197	0.948906	0.97223	1.00153	1.04365	
0.952414	0.957908	0.97085	0.99428	1.02541	1.06518	
0.988742	0.989491	1.00163	1.02594	1.05802	1.09105	
0.961165	0.964151	0.975099	0.995925	1.02255	1.06262	
0.961165	0.963111	0.970946	0.992112	1.02105	1.05561	
0.983147	0.983785	0.993386	1.00901	1.03781	1.06694	
0.991525	0.993763	1.00307	1.02236	1.0499	1.0753	
0.983321	0.987652	0.993356	1.01164	1.03295	1.06291	
1.04362	1.03783	1.04878	1.06937	1.08971	1.11694	
0.964554	0.961386	0.969004	0.979815	0.999893	1.02473	
0.976203	0.970632	0.973593	0.989505	1.01313	1.03565	
0.970821	0.964914	0.969054	0.982449	0.995881	1.02001	
0.996029	0.991179	0.996558	1.0078	1.02409	1.04452	
0.991731	0.984484	0.988138	0.999424	1.01453	1.03555	
1.00551	1.00113	1.00343	1.01314	1.0269	1.04028	
1.01862	1.01265	1.01464	1.02063	1.03548	1.04971	
0.999146	0.994119	0.993377	1.00167	1.0128	1.02447	
0.962719	0.958978	0.959898	0.963852	0.972646	0.984322	
0.998781	0.992326	0.989285	0.99429	1.00545	1.01073	
1.02366	1.01311	1.01366	1.01779	1.02414	1.03174	
0.97129	0.961109	0.961802	0.963543	0.969427	0.976311	
0.999059	0.987043	0.982469	0.986016	0.990858	0.997905	
1.00739	0.998492	0.992801	0.995101	1.00137	1.0039	
0.990916	0.981189	0.977702	0.97816	0.980605	0.986671	
1.02067	1.00713	1.00289	1.00192	1.00184	1.00542	
0.993876	0.983389	0.9797	0.975629	0.978261	0.975433	
1.01467	1.0059	0.997749	0.995389	0.991736	0.993893	
1.00655	0.996675	0.990631	0.985945	0.983434	0.978929	
0.999507	0.983934	0.978823	0.973854	0.968661	0.966749	
1.04201	1.02357	1.01645	1.01351	1.00885	1.00156	
1.06663	1.05424	1.04515	1.03621	1.02846	1.0229	
1.03348	1.01801	1.00999	1.00074	0.993328	0.985251	
1.00592	0.99444	0.977997	0.972947	0.960738	0.953165	
1.01787	1.00134	0.989698	0.981536	0.973163	0.962798	
1.00681	0.992173	0.982193	0.968135	0.95507	0.945807	
1.06694	1.04807	1.03551	1.02539	1.01118	0.997088	
0.997697	0.978848	0.96655	0.954838	0.939936	0.925834	
1.03099	1.01648	1.00346	0.98783	0.974727	0.960024	
1.03394	1.01605	1.00608	0.989853	0.975813	0.957037	
1.01238	0.998575	0.980641	0.965514	0.95265	0.928149	
1.01761	0.999552	0.98553	0.97165	0.95265	0.931103	
1.04471	1.02485	1.00954	0.991249	0.973875	0.956355	
1.04171	1.0237	1.00714	0.989609	0.967616	0.948419	
1.02644	1.01044	0.99352	0.977149	0.953982	0.934493	
1.07936	1.05608	1.03773	1.01742	1.0005	0.973516	
1.04698	1.02528	1.00325	0.985518	0.963438	0.938048	
1.05405	1.03143	1.01207	0.992267	0.968043	0.94246	
1.03538	1.01647	0.993362	0.97484	0.946551	0.918309	
1.06247	1.04391	1.02466	1.00281	0.9762	0.948712	
1.01397	0.991366	0.970388	0.948981	0.921038	0.893768	
1.02383	1.0041	0.979432	0.959879	0.932514	0.902315	
1.04483	1.02298	0.997462	0.975321	0.946046	0.914736	
1.06235	1.03829	1.01429	0.991454	0.960696	0.928971	
1.07046	1.04413	1.0226	0.993281	0.963851	0.930884	
1.03683	1.01049	0.986764	0.963372	0.933291	0.900171	
1.06113	1.03373	1.01163	0.98329	0.951891	0.914324	
1.07009	1.0478	1.02062	0.991547	0.9619	0.919937	
1.05099	1.02677	0.997779	0.971418	0.939039	0.903966	
1.03573	1.01157	0.987774	0.959195	0.927101	0.888592	
1.09441	1.06868	1.03908	1.00766	0.970746	0.931025	
1.06666	1.0362	1.01454	0.982684	0.94543	0.903764	
1.07075	1.04939	1.01984	0.988906	0.948627	0.906977	
1.0296	1.00851	0.981734	0.948629	0.914335	0.867571	
1.05073	1.02479	0.999038	0.968001	0.927235	0.880312	
1.03883	1.0149	0.988199	0.955841	0.917132	0.868037	
1.06262	1.03401	1.00495	0.975949	0.93119	0.885241	
1.09024	1.06458	1.03533	0.999753	0.955614	0.909832	
1.09215	1.06489	1.03208	0.99615	0.952492	0.902813	
1.06554	1.03655	1.00441	0.973114	0.924981	0.873315	
1.08108	1.04823	1.0176	0.982504	0.938555	0.887178	
1.06019	1.0308	0.999412	0.965871	0.918467	0.870386	
1.06188	1.03404	1.00272	0.965549	0.9213	0.868969	
1.06996	1.03934	1.00905	0.972848	0.926042	0.874197	
1.06595	1.04125	1.00656	0.96951	0.92344	0.865649	
1.12219	1.09448	1.05917	1.01832	0.970687	0.91835	
1.08132	1.04945	1.01744	0.976582	0.931719	0.87207	
1.06243	1.03296	1.0003	0.964459	0.915595	0.857462	
1.0597	1.03043	0.999757	0.960521	0.909946	0.853502	
1.05495	1.02426	0.98953	0.953499	0.901361	0.84232	
1.08558	1.05556	1.02473	0.983013	0.929187	0.870482	
1.04485	1.01625	0.98491	0.947304	0.892585	0.83769	
1.08239	1.05515	1.01652	0.979907	0.921923	0.865665	
1.15598	1.12391	1.08636	1.04178	0.983158	0.91508	
1.10127	1.07586	1.03785	0.994822	0.940107	0.875209	
1.07936	1.04776	1.01391	0.971129	0.911057	0.849266	
1.14098	1.10691	1.06789	1.02635	0.96776	0.892306	
1.05506	1.0269	0.989866	0.946985	0.891706	0.832158	
1.05522	1.02809	0.989926	0.947425	0.891684	0.831548	
1.06066	1.02809	0.993092	0.949166	0.891257	0.829514	
1.0564	1.03006	0.989278	0.948341	0.889423	0.821585	
1.05826	1.02933	0.992944	0.945452	0.89157	0.825778	
1.07721	1.04383	1.00904	0.962886	0.903986	0.834946	
1.08624	1.05135	1.01879	0.967641	0.910244	0.840594	
1.0558	1.02026	0.987256	0.936535	0.883014	0.816802	
1.07076	1.04065	1.00439	0.957987	0.898195	0.82401	
1.09953	1.07299	1.03112	0.98137	0.918562	0.846067	
1.07548	1.04399	1.01001	0.956167	0.89704	0.827984	
1.1169	1.08319	1.04129	0.99258	0.923636	0.850237	
1.06849	1.03748	1.00022	0.948834	0.886318	0.821461	
1.08779	1.0548	1.01637	0.966618	0.902229	0.827808	
1.12805	1.09331	1.05468	1.00161	0.933734	0.85824	
1.1262	1.09199	1.05248	0.999877	0.932291	0.856496	
1.06777	1.03819	0.99845	0.94613	0.883814	0.815107	
1.10573	1.07341	1.03232	0.981483	0.909597	0.838551	
1.11413	1.08154	1.03958	0.989053	0.921636	0.837907	
1.11578	1.08301	1.04598	0.990015	0.924528	0.839577	
1.08725	1.05494	1.01862	0.96245	0.896842	0.8151	
1.09668	1.06033	1.0225	0.967245	0.900949	0.821444	
1.0795	1.04701	1.00748	0.958719	0.885789	0.806488	
1.10073	1.06857	1.02624	0.974799	0.90601	0.824823	
1.12725	1.08892	1.05276	0.992696	0.924773	0.838321	
1.06784	1.03926	0.998984	0.947686	0.878076	0.797286	
1.09655	1.06298	1.02345	0.966579	0.897439	0.816833	
1.14822	1.11025	1.06785	1.0106	0.935131	0.850021	
1.13286	1.09656	1.0543	1.00181	0.926417	0.842202	
1.13237	1.09432	1.05382	0.997039	0.92518	0.833725	
1.15924	1.12461	1.07861	1.02403	0.945253	0.858456	
1.07327	1.04232	1.00159	0.947207	0.876951	0.794337	
1.10587	1.07053	1.03172	0.97429	0.901175	0.811569	
1.09315	1.06507	1.02211	0.966784	0.894024	0.803285	
1.10309	1.07472	1.03138	0.97762	0.902752	0.816268	
1.0805	1.04606	1.00449	0.953328	0.876875	0.794228	
1.07961	1.04937	1.01416	0.955631	0.884269	0.79335	
1.06794	1.03543	0.995585	0.940391	0.869949	0.783803	
1.10494	1.07566	1.03191	0.97524	0.902154	0.814866	
1.08872	1.06096	1.01603	0.961331	0.886004	0.798118	
1.05681	1.02867	0.982318	0.933773	0.857502	0.76869	
1.13059	1.09895	1.05582	0.994382	0.916113	0.821602	
1.19187	1.15835	1.11122	1.05308	0.966103	0.866469	
1.1753	1.13876	1.09037	1.03081	0.947941	0.849206	
1.12806	1.09343	1.0529	0.994989	0.915923	0.819172	
1.10521	1.07024	1.02998	0.972381	0.894593	0.80225	
1.0909	1.06	1.02082	0.962949	0.888785	0.791436	
1.07362	1.04424	1.00402	0.946862	0.869832	0.780953	
1.04925	1.0207	0.981364	0.920223	0.846121	0.752927	
1.07197	1.04083	0.998573	0.946325	0.867166	0.768622	
1.09435	1.06342	1.02348	0.962352	0.88575	0.787744	
1.10967	1.07469	1.03689	0.979186	0.89932	0.799577	
1.1081	1.07906	1.038	0.979269	0.897708	0.799103	
1.16228	1.12906	1.08339	1.0232	0.93762	0.839756	
1.12349	1.09548	1.04884	0.990445	0.902974	0.809655	
1.10247	1.07452	1.02947	0.969785	0.893683	0.800139	
1.16211	1.13197	1.08414	1.01951	0.935153	0.844036	
1.11333	1.08465	1.0397	0.985844	0.90024	0.801217	
1.11898	1.08902	1.04797	0.985268	0.901656	0.802001	
1.12291	1.08935	1.04828	0.986012	0.900931	0.8032	
1.10923	1.08007	1.04283	0.979815	0.896713	0.802713	
1.13009	1.10446	1.05916	0.997028	0.910393	0.81383	
1.0808	1.0528	1.00888	0.952778	0.875957	0.774013	
1.13991	1.10803	1.0641	0.999097	0.921217	0.81848	
1.14064	1.11444	1.06866	1.01028	0.92118	0.823237	
1.10663	1.07596	1.03474	0.973979	0.891855	0.792121	
1.11208	1.08125	1.0387	0.978286	0.902282	0.798872	
1.05612	1.03192	0.990709	0.932301	0.850275	0.758949	
1.08289	1.05878	1.01534	0.958963	0.872768	0.776304	
1.072	1.04291	1.00803	0.943157	0.864829	0.771991	
1.11979	1.09094	1.04826	0.982861	0.903814	0.803663	
1.10321	1.07684	1.03072	0.970927	0.889047	0.793971	
1.11411	1.08244	1.04079	0.978832	0.892453	0.795494	
1.11796	1.0869	1.04511	0.983718	0.898415	0.799635	
1.07616	1.04771	1.00704	0.946602	0.866442	0.772373	
1.12194	1.0953	1.05394	0.992884	0.909033	0.804099	
1.07903	1.0519	1.01581	0.953143	0.873172	0.772084	
1.07688	1.0485	1.00802	0.949325	0.866624	0.768624	
1.08466	1.05324	1.01458	0.957293	0.874603	0.769732	
1.11868	1.08904	1.05033	0.988308	0.907367	0.803849	
1.15026	1.11714	1.07349	1.01138	0.925206	0.82179	
1.13847	1.11567	1.07044	1.00999	0.920751	0.81773	
1.10825	1.07975	1.04253	0.985259	0.898064	0.799479	
1.06245	1.04207	1.00415	0.944942	0.860856	0.76003	
1.06232	1.03759	1.00356	0.941543	0.862175	0.764281	
1.13222	1.10581	1.06574	1.00733	0.920827	0.814722	
1.12402	1.10116	1.05666	0.999612	0.910625	0.805235	
1.1498	1.12274	1.07877	1.01976	0.931621	0.825378	
1.12001	1.09295	1.04991	0.993594	0.910552	0.811015	
1.11614	1.09158	1.04794	0.986439	0.900686	0.803258	
1.14325	1.11664	1.07614	1.01613	0.928368	0.822907	
1.11109	1.08038	1.04121	0.982696	0.897636	0.797183	
1.05899	1.03719	0.998211	0.938351	0.860785	0.759949	
1.10829	1.08082	1.0414	0.985663	0.89864	0.797888	
1.08301	1.06035	1.02183	0.964599	0.882027	0.781666	
1.08495	1.06009	1.02977	0.96735	0.885439	0.783705	
1.10304	1.07535	1.0368	0.978992	0.895306	0.793374	
1.13534	1.11247	1.07728	1.01472	0.927834	0.828118	
1.12002	1.09836	1.05942	0.996297	0.910888	0.811156	
1.082	1.06458	1.02205	0.965702	0.883776	0.785094	
1.11805	1.09224	1.05997	0.998269	0.911608	0.803673	
1.10682	1.07944	1.04366	0.986904	0.899463	0.796482	
1.08619	1.06317	1.02688	0.97144	0.885892	0.783469	
1.08583	1.06371	1.02027	0.963673	0.885394	0.783048	
1.16631	1.13944	1.09821	1.03532	0.952576	0.843421	
1.08107	1.05571	1.01865	0.96261	0.883144	0.781053	
1.05955	1.03552	1.0044	0.948694	0.87365	0.772433	
1.13475	1.11281	1.07869	1.02263	0.926996	0.828448	
1.09264	1.07125	1.04042	0.982358	0.894644	0.800443	
1.0955	1.0721	1.0359	0.982443	0.895311	0.798417	
1.06451	1.04924	1.01544	0.958591	0.877592	0.777922	
1.10599	1.08694	1.05279	0.994192	0.909808	0.80939	
1.09705	1.0789	1.0422	0.984522	0.90305	0.799225	
1.08487	1.06628	1.03245	0.974804	0.894428	0.79025	
1.08048	1.05822	1.026	0.96937	0.887609	0.786946	
1.1294	1.11022	1.07428	1.01746	0.93101	0.826294	
1.12825	1.10785	1.0693	1.01701	0.934009	0.830335	
1.04549	1.03325	0.993114	0.943616	0.866124	0.766332	
1.10391	1.08313	1.05058	0.996428	0.913204	0.810261	
1.11292	1.08846	1.05402	1.0006	0.916523	0.81842	
1.10031	1.08815	1.04987	0.996171	0.914421	0.815131	
1.09284	1.06899	1.04139	0.988137	0.902845	0.810098	
1.139	1.11841	1.08717	1.02594	0.944166	0.840131	
1.08611	1.0723	1.0387	0.982845	0.901137	0.802125	
1.16923	1.14937	1.1135	1.0603	0.973425	0.862954	
1.11918	1.10487	1.07232	1.01798	0.929526	0.830496	
1.06724	1.05308	1.02277	0.965747	0.887123	0.792312	
1.09342	1.07591	1.05097	0.992359	0.908511	0.81637	
1.10007	1.08785	1.05686	1.00101	0.921987	0.824243	
1.10826	1.09044	1.06224	1.00563	0.923829	0.826063	
1.05006	1.03467	1.00352	0.954657	0.879146	0.783545	
1.07767	1.06227	1.03204	0.978496	0.900322	0.803458	
1.08029	1.06225	1.03121	0.979645	0.906868	0.799238	
1.12483	1.10963	1.08252	1.03028	0.949125	0.844404	
1.10333	1.08999	1.05474	1.00244	0.927318	0.827644	
1.1072	1.09157	1.06246	1.00855	0.930749	0.821943	
1.11209	1.09891	1.07327	1.01355	0.940382	0.836931	
1.09152	1.07435	1.04394	0.997883	0.919778	0.822741	
1.09111	1.07434	1.04571	0.992991	0.921735	0.817739	
1.12662	1.11137	1.08445	1.03009	0.951219	0.845871	
1.07902	1.06283	1.03442	0.986818	0.914325	0.81212	
1.14171	1.12508	1.09629	1.04745	0.959226	0.856616	
1.13763	1.13028	1.09966	1.04092	0.961042	0.868863	
1.07557	1.07068	1.03989	0.9898	0.913059	0.822004	
1.07633	1.06298	1.0348	0.984862	0.914609	0.822042	
1.12335	1.10958	1.07794	1.0257	0.949714	0.850483	
1.08802	1.07847	1.04584	1.00122	0.919665	0.824305	
1.10815	1.09294	1.0737	1.01446	0.944641	0.8443	
1.10385	1.093	1.0702	1.01873	0.940936	0.843195	
1.11885	1.11014	1.07696	1.03276	0.95458	0.859353	
1.06214	1.04885	1.02854	0.976611	0.903142	0.813838	
1.10462	1.09405	1.06644	1.02069	0.939777	0.849859	
1.13646	1.1219	1.09304	1.04382	0.968014	0.869075	
1.12767	1.11848	1.09333	1.04323	0.970574	0.873239	
1.11814	1.10525	1.0821	1.03056	0.953481	0.860405	
1.10949	1.09585	1.07365	1.0287	0.953698	0.849055	
1.10641	1.09254	1.06954	1.02374	0.952792	0.849664	
1.06725	1.06092	1.03418	0.990453	0.915201	0.827064	
1.1579	1.1427	1.12166	1.07143	0.995591	0.900074	
1.15201	1.14478	1.11542	1.06654	0.991158	0.894838	
1.14124	1.12731	1.10711	1.05694	0.985216	0.886995	
1.10074	1.09576	1.06759	1.02253	0.956049	0.856151	
1.14375	1.13681	1.11786	1.06872	0.99238	0.897646	
1.16055	1.15347	1.13013	1.08111	1.00467	0.91314	
1.09292	1.08474	1.0632	1.01827	0.94323	0.857378	
1.12999	1.1267	1.10635	1.05436	0.987793	0.889396	
1.10989	1.10534	1.07886	1.03131	0.96289	0.870663	
1.10753	1.09994	1.08315	1.03722	0.961298	0.86889	
1.10162	1.10308	1.08034	1.03346	0.963143	0.869222	
1.10407	1.09662	1.07555	1.03406	0.967047	0.870354	
1.12651	1.12003	1.09738	1.05418	0.981616	0.884649	
1.13461	1.13239	1.10818	1.06513	0.990749	0.891602	
1.17616	1.17039	1.14757	1.0997	1.03047	0.930404	
1.15693	1.14682	1.12326	1.07704	1.00541	0.909582	
1.10729	1.1005	1.08031	1.03553	0.967502	0.874405	
1.11956	1.10595	1.08307	1.04614	0.975523	0.88511	
1.22349	1.2178	1.19603	1.15357	1.07557	0.975327	
1.15618	1.15103	1.13066	1.09053	1.01581	0.928796	
1.17857	1.17088	1.15136	1.11002	1.03455	0.94347	
1.18775	1.17597	1.16388	1.11598	1.04449	0.945945	
1.17905	1.17066	1.15222	1.1095	1.04508	0.942119	
1.16234	1.16251	1.1405	1.09586	1.02943	0.935405	
1.14491	1.13855	1.1208	1.0796	1.01148	0.922523	
1.13595	1.13048	1.11129	1.07112	1.00257	0.915995	
1.15158	1.14341	1.12691	1.08281	1.01957	0.927537	
1.16123	1.16101	1.14604	1.10396	1.02777	0.939935	
1.18445	1.18129	1.16507	1.12547	1.05431	0.958727	
1.18883	1.17993	1.171	1.12904	1.05778	0.964247	
1.08901	1.08285	1.07322	1.03418	0.965092	0.881628	
1.16159	1.15991	1.14632	1.10558	1.03901	0.938436	
1.13683	1.14016	1.11929	1.0835	1.01697	0.938205	
1.12745	1.12675	1.10889	1.07121	1.00596	0.919257	
1.16133	1.16051	1.14769	1.10746	1.03957	0.952852	
1.12139	1.11865	1.11508	1.07445	1.00535	0.926441	
1.09505	1.08695	1.07635	1.03714	0.978941	0.898342	
1.2035	1.19868	1.18481	1.1497	1.08073	0.985573	
1.12148	1.12461	1.10964	1.06997	1.01085	0.925444	
1.12174	1.1216	1.10671	1.07378	1.01091	0.927436	
1.16062	1.15554	1.14912	1.10535	1.03924	0.955215	
1.13778	1.13534	1.12422	1.08751	1.02622	0.938801	
1.12096	1.13019	1.11754	1.08198	1.02186	0.936915	
1.14151	1.14634	1.13145	1.10309	1.03266	0.954564	
1.13544	1.13907	1.12733	1.09304	1.03087	0.950825	
1.15375	1.15551	1.1457	1.11277	1.04652	0.958149	
1.15434	1.1531	1.1482	1.11486	1.05092	0.967994	
1.14153	1.13926	1.1352	1.10094	1.04003	0.95608	
1.14109	1.14038	1.13206	1.09889	1.03539	0.958168	
1.18672	1.19435	1.18434	1.14508	1.09148	0.996959	
1.17717	1.18353	1.17249	1.13993	1.07684	0.987979	
1.13965	1.14602	1.1335	1.10537	1.04487	0.961455	
1.15889	1.16067	1.1546	1.12672	1.06174	0.983981	
1.28626	1.29565	1.28571	1.25365	1.17859	1.09152	
1.16286	1.17024	1.16096	1.13036	1.06832	0.989411	
1.19075	1.19504	1.19063	1.15472	1.10205	1.00908	
1.20123	1.20283	1.20009	1.16424	1.10486	1.02036	
1.13623	1.1456	1.13557	1.10672	1.04923	0.975777	
1.15677	1.16329	1.15596	1.12974	1.07322	0.990093	
1.20241	1.21588	1.2087	1.17575	1.12541	1.03348	
1.18235	1.18887	1.18427	1.14863	1.09339	1.01044	
1.11041	1.11483	1.11543	1.08214	1.03436	0.95506	
1.17954	1.18317	1.184	1.16061	1.0936	1.02134	
1.14995	1.15589	1.14723	1.12492	1.06806	0.98622	
1.21482	1.22055	1.21671	1.1919	1.13218	1.05039	
1.18139	1.19014	1.18129	1.15833	1.10318	1.02016	
1.17177	1.18076	1.17591	1.146	1.08981	1.0136	
1.12518	1.13835	1.13428	1.10584	1.04879	0.980666	
1.22092	1.22321	1.22142	1.19621	1.14145	1.05836	
1.18129	1.19352	1.1823	1.16571	1.10794	1.02801	
1.22763	1.23834	1.22891	1.20504	1.15085	1.07861	
1.10177	1.10987	1.10813	1.08531	1.03101	0.962882	
1.17632	1.18036	1.18081	1.15096	1.10497	1.0265	
1.10103	1.11104	1.10958	1.08394	1.0361	0.967299	
1.16719	1.17498	1.17502	1.15598	1.105	1.01868	
1.15642	1.16744	1.16493	1.14121	1.08762	1.01852	
1.10462	1.11876	1.11447	1.0952	1.05241	0.982707	
1.12589	1.13962	1.13572	1.11957	1.07684	0.995094	
1.16527	1.18262	1.18079	1.16036	1.10868	1.03512	
1.18034	1.1955	1.1908	1.16708	1.11655	1.04392	
1.20371	1.21521	1.2137	1.19278	1.14803	1.06896	
1.16793	1.182	1.18222	1.15634	1.11345	1.04418	
1.16279	1.17641	1.17547	1.15411	1.11203	1.02796	
1.25836	1.27846	1.28254	1.26336	1.20746	1.12727	
1.19323	1.21012	1.20681	1.18718	1.13794	1.0692	
1.18201	1.19143	1.193	1.17047	1.12613	1.04952	
1.18114	1.18922	1.19093	1.17532	1.12961	1.05063	
1.23518	1.25483	1.25599	1.23906	1.18859	1.11594	
1.18873	1.20362	1.20892	1.18678	1.14397	1.07438	
1.16663	1.18422	1.18657	1.17269	1.12276	1.05723	
1.13294	1.15171	1.15466	1.1388	1.09342	1.02521	
1.1593	1.16569	1.17242	1.15733	1.11094	1.03944	
1.234	1.24998	1.25572	1.24024	1.19479	1.12678	
1.22784	1.24737	1.25592	1.23452	1.18569	1.12318	
1.21423	1.23044	1.23329	1.22339	1.17218	1.09829	
1.17826	1.19214	1.19843	1.18108	1.1438	1.0684	
1.18897	1.22056	1.22053	1.20275	1.15677	1.08222	
1.18097	1.19552	1.19779	1.18696	1.14017	1.08169	
1.1993	1.21653	1.22591	1.20829	1.16129	1.09166	
1.14839	1.16248	1.17185	1.15751	1.12018	1.04519	
1.2611	1.28974	1.29469	1.28335	1.23292	1.16018	
1.19812	1.21389	1.20899	1.20244	1.16222	1.08762	
1.23333	1.24795	1.25753	1.24654	1.19831	1.13885	
1.23699	1.25168	1.26405	1.25307	1.20637	1.14423	
1.15573	1.17684	1.18868	1.1766	1.13487	1.07031	
1.18641	1.20409	1.21113	1.19696	1.156	1.09788	
1.15046	1.1721	1.18088	1.17068	1.13465	1.07123	
1.22916	1.25218	1.25933	1.24551	1.20816	1.13684	
1.19876	1.22566	1.23654	1.22105	1.18345	1.12833	
1.17343	1.19344	1.21464	1.20053	1.15642	1.09248	
1.14849	1.1677	1.18327	1.16553	1.13674	1.0699	
1.23595	1.24595	1.26633	1.2504	1.21423	1.15089	
1.19704	1.21502	1.22784	1.21414	1.17608	1.11926	
1.16206	1.18791	1.19765	1.18571	1.1509	1.08473	
1.16146	1.18206	1.19911	1.1871	1.14706	1.08692	
1.19893	1.21049	1.23002	1.2164	1.18407	1.11509	
1.20696	1.22885	1.24271	1.23929	1.19883	1.13883	
1.21719	1.23984	1.24995	1.2485	1.21055	1.14022	
1.26125	1.2891	1.30442	1.29592	1.25858	1.19104	
1.2274	1.24953	1.26861	1.26191	1.21897	1.15492	
1.23157	1.25308	1.26971	1.2664	1.22203	1.15491	
1.17651	1.20571	1.21642	1.20671	1.17639	1.12144	
1.16572	1.18901	1.20459	1.19509	1.16692	1.10532	
1.20867	1.22879	1.24298	1.23787	1.20047	1.14231	
1.24656	1.27233	1.29226	1.28708	1.25985	1.19256	
1.22608	1.26163	1.27163	1.26882	1.23664	1.17524	
1.21449	1.23808	1.25788	1.24369	1.21569	1.16085	
1.09447	1.12323	1.13536	1.13359	1.10379	1.05204	
1.13071	1.15738	1.17799	1.17131	1.13648	1.08449	
1.14076	1.16735	1.18655	1.17721	1.14486	1.08987	
1.12904	1.14895	1.17152	1.16559	1.13572	1.08849	
1.17736	1.20029	1.21317	1.2128	1.18079	1.12693	
1.1511	1.17765	1.19562	1.18904	1.15996	1.10947	
1.2155	1.24126	1.25852	1.25707	1.22971	1.16749	
1.13381	1.16285	1.18245	1.17572	1.14521	1.09721	
1.16501	1.19583	1.21964	1.21721	1.18603	1.1271	
1.2724	1.30299	1.32236	1.31103	1.28628	1.22484	
1.29598	1.33666	1.35695	1.35309	1.3167	1.26433	
1.33114	1.35793	1.37849	1.37758	1.33786	1.28688	
1.1882	1.21969	1.23554	1.22952	1.2075	1.15521	
1.18471	1.21412	1.22855	1.22648	1.20254	1.14535	
