3	45	2	29	25	2212	212552	5.83663e-40	14.1796	863	31	152	300	556	975	
3	46	2	29	26	2332	213074	1.71244e-30	11.1442	783	68	141	300	610	1169	
3	47	2	29	27	2236	212503	5.94891e-34	12.0272	933	85	161	291	507	1226	
3	48	2	29	28	2260	231139	1.73914e-31	11.266	890	77	152	295	545	974	
3	49	2	29	29	2600	213061	2.28246e-30	10.8509	910	81	161	300	522	894	
3	50	2	29	30	2343	213057	4.1223e-30	10.7781	905	86	165	301	545	939	
3	51	2	29	31	2276	231670	1.45559e-29	10.6313	880	80	159	296	531	906	
3	52	2	29	32	2224	215165	1.51204e-30	10.86	940	86	162	298	516	873	
3	53	2	29	33	2254	215349	2.45508e-34	12.4304	805	64	144	301	737	1369	
3	54	2	29	34	2336	212147	3.02852e-31	11.3071	828	68	151	305	581	1066	
3	55	2	29	35	2204	215177	7.78778e-33	11.9896	765	53	134	296	618	1263	
3	56	2	29	36	2334	215182	1.1429e-32	11.8892	783	56	133	298	615	1177	
3	57	2	29	37	1753	341144	3.47358e-29	10.6816	787	70	148	296	575	1074	
3	58	2	29	38	1558	308651	1.81736e-29	10.6143	873	82	160	302	540	943	
3	59	2	29	39	1860	220999	6.75394e-31	10.9979	930	85	164	303	535	913	
3	60	2	29	40	1067	308664	3.46164e-33	11.7148	964	92	168	296	511	1119	
3	61	2	29	41	1963	220964	4.19054e-29	10.4381	902	85	164	299	520	869	
3	62	2	29	42	1688	341104	1.42045e-31	11.446	813	63	142	297	569	1077	
3	63	2	29	43	1775	341141	9.49995e-33	11.6048	945	93	172	300	515	1179	
3	64	2	29	44	1967	267447	2.71784e-31	11.03	990	93	171	298	489	900	
3	65	2	29	45	1824	224450	3.28839e-34	12.1229	933	88	166	299	678	1137	
3	66	2	29	46	1958	313451	4.75863e-30	10.8218	867	78	156	301	548	953	
3	67	2	29	47	1817	225318	1.05731e-28	10.5572	770	71	165	298	605	1162	
3	68	2	29	48	1744	267141	6.45702e-30	10.6371	949	92	172	300	512	887	
3	69	2	29	49	1849	220973	5.75368e-29	10.4348	880	90	161	298	539	967	
3	70	2	29	50	825	328490	8.2549e-32	11.3736	891	74	155	299	546	968	
3	71	2	29	51	409	328481	8.19692e-27	9.66276	904	90	193	300	503	811	
3	72	2	29	52	1150	231122	2.97022e-29	10.4286	938	90	167	297	507	839	
3	73	2	29	53	1322	308655	8.13612e-31	10.9734	929	87	163	301	538	927	
3	74	2	29	54	1175	306157	2.52358e-29	10.6855	811	78	149	302	579	1085	
3	75	2	29	55	1313	318267	2.00922e-31	11.2642	884	82	163	301	547	1099	
3	76	2	29	56	2294	341194	1.51983e-31	11.3489	857	70	151	300	566	1001	
3	77	2	29	57	2119	341187	2.00371e-29	10.5245	916	87	168	300	520	882	
3	78	2	29	58	1516	341267	1.21877e-32	11.5648	944	88	166	299	504	1097	
3	79	2	29	59	2702	341190	9.58192e-31	10.9154	949	90	166	300	532	900	
3	80	2	29	60	1216	313013	5.52232e-31	11.2365	819	70	146	301	585	1096	
3	81	3	29	61	2349	341021	1.17501e-30	11.1968	782	62	140	297	591	1098	
3	82	3	29	62	1785	341069	6.71279e-32	11.4959	844	68	147	298	568	1055	
3	83	3	29	63	1084	306169	6.86748e-30	10.8833	805	67	144	301	558	1012	
3	84	3	29	64	2046	341224	1.28399e-31	11.3305	879	73	152	297	553	970	
3	85	3	29	65	1439	307889	2.45089e-31	11.2785	860	79	154	293	555	1124	
3	86	3	29	66	203	231751	2.5004e-30	10.9894	829	71	152	299	557	1033	
3	87	3	29	67	2023	330415	1.16308e-30	10.9589	905	81	157	296	528	921	
3	88	3	29	68	2146	314961	6.49536e-29	10.4067	883	85	160	295	522	906	
3	89	3	29	69	1453	309717	1.33013e-31	11.4407	820	64	141	296	573	1052	
3	90	3	29	70	1043	328404	1.96181e-29	10.6511	846	80	148	298	554	976	
3	91	3	29	71	1310	309827	1.52936e-28	10.4178	810	78	156	302	574	1028	
3	92	3	29	72	1457	309722	7.16203e-31	11.0972	866	74	138	300	536	935	
3	93	3	29	73	1106	316730	3.79663e-29	10.433	914	87	166	300	520	860	
3	94	3	29	74	1089	308511	3.09732e-31	11.3679	798	66	145	302	607	1154	
3	95	3	29	75	1123	309824	4.70777e-30	10.9317	812	70	155	304	574	1067	
3	96	3	29	76	1151	316849	7.7513e-29	10.3786	885	85	165	300	525	903	
3	97	3	29	77	717	309799	3.02741e-33	12.0494	801	57	138	303	617	1174	
3	98	3	29	78	1431	316719	3.06973e-30	11.0906	765	61	140	301	602	1120	
3	99	3	29	79	1480	319581	1.35149e-30	10.8801	939	87	165	299	521	895	
3	100	3	29	80	1447	307472	3.82119e-31	11.3588	785	60	141	302	588	1109	
3	101	3	28	1	1211	317219	5.29663e-30	10.8596	840	75	157	309	566	1012	
3	102	3	28	2	1311	318565	3.97062e-30	11.0806	753	61	141	300	612	1180	
3	103	3	28	3	1293	308677	3.03102e-32	11.4967	913	90	168	305	651	1079	
3	104	3	28	4	1224	313201	4.14444e-30	10.9161	828	71	153	301	559	1015	
3	105	3	28	5	1294	313012	1.83944e-31	11.2773	880	76	152	295	554	992	
3	106	3	28	6	1314	326664	6.73229e-30	10.7061	905	88	163	299	545	937	
3	107	3	28	7	1222	308678	7.74677e-32	11.386	896	88	166	297	531	1203	
3	108	3	28	8	1290	313203	3.30056e-30	11.023	791	65	143	295	580	1067	
3	109	3	28	9	2591	341182	5.3883e-29	10.3296	946	94	167	297	504	837	
3	110	3	28	10	2209	341059	4.52062e-30	10.7639	904	84	162	301	536	915	
3	111	3	28	11	1077	318578	7.67296e-31	11.1884	818	70	144	299	586	1076	
3	112	3	28	12	938	318746	4.86585e-31	11.1576	865	70	152	296	538	944	
3	113	3	28	13	2646	341060	7.80104e-30	10.8653	807	73	144	298	584	1067	
3	114	3	28	14	1549	341062	1.41606e-29	10.6113	896	86	163	301	539	923	
3	115	3	28	15	2538	341020	2.66324e-30	11.0248	808	70	151	297	585	1094	
3	116	3	28	16	2191	341002	5.42818e-31	11.2874	793	61	140	299	591	1055	
3	117	3	28	17	2675	3411191	1.5418e-30	10.8222	955	78	155	295	513	730	
3	118	3	28	18	1180	306167	3.0268e-30	11.0223	799	67	147	304	587	1069	
3	119	3	28	19	1220	313202	4.85783e-28	10.0274	935	97	171	298	506	831	
3	120	3	28	20	1321	308645	5.76419e-30	10.7412	896	82	162	299	534	913	
3	121	4	28	21	1095	313010	4.82012e-29	10.3482	943	91	165	293	499	820	
3	122	4	28	22	1212	318559	1.19652e-29	10.8857	766	69	133	293	601	1158	
3	123	4	28	23	1219	328467	1.3368e-30	10.8227	977	100	171	292	476	970	
3	124	4	28	24	1292	328487	1.76389e-28	10.2071	915	91	169	298	511	859	
3	125	4	28	25	290	341189	2.90849e-31	11.0859	948	83	161	300	516	869	
3	126	4	28	26	1195	308653	1.02036e-29	10.6761	885	81	162	296	528	925	
3	127	4	28	27	1350	341197	3.06299e-32	11.5584	875	79	152	293	622	1077	
3	128	4	28	28	1649	341183	2.6636e-30	10.8412	904	83	161	300	537	920	
3	129	4	28	29	1196	341019	7.60199e-29	10.656	740	58	141	296	572	1069	
3	130	4	28	30	34	308652	1.76351e-30	10.8338	945	89	169	309	531	889	
3	131	4	28	31	2446	341050	6.50201e-32	11.4851	853	71	150	299	576	1063	
3	132	4	28	32	1037	326668	6.96835e-31	11.0004	925	83	162	302	531	904	
3	133	4	28	33	1074	308648	2.83412e-31	11.368	802	63	143	300	588	1089	
3	134	4	28	34	300	328468	1.0418e-30	10.9651	912	82	162	304	539	916	
3	135	4	28	35	1141	308643	9.42089e-29	10.4437	832	76	156	303	557	937	
3	136	4	28	36	1054	313016	2.71243e-30	10.9008	870	79	155	305	557	966	
3	137	4	28	37	1561	341802	3.58207e-32	11.5316	879	83	161	304	549	1217	
3	138	4	28	38	1746	341143	1.16704e-30	10.9888	889	80	156	298	543	953	
3	139	4	28	39	1774	341789	9.47342e-30	10.601	936	90	168	296	518	878	
3	140	4	28	40	1166	308641	9.4806e-31	11.1102	841	71	152	305	562	1015	
3	141	4	28	41	1395	329441	1.31195e-29	10.7433	826	70	147	295	539	955	
3	142	4	28	42	1458	316846	1.6249e-29	10.5353	927	88	167	294	510	871	
3	143	4	28	43	1418	316733	2.16059e-29	10.5611	888	87	154	297	531	928	
3	144	4	28	44	1471	329453	1.55318e-29	10.7174	828	74	147	295	548	988	
3	145	4	28	45	1417	309781	6.04803e-32	11.5848	813	71	149	298	586	1289	
3	146	4	28	46	1188	318572	1.20771e-30	11.0268	865	75	153	298	545	973	
3	147	4	28	47	616	309092	1.63756e-32	11.6537	868	67	147	297	556	998	
3	148	4	28	48	2278	341360	1.89076e-29	10.6532	848	78	156	298	547	975	
3	149	4	28	49	2277	313275	5.19458e-30	10.6673	947	88	164	296	506	844	
3	150	4	28	50	1170	328410	3.00034e-30	10.8559	885	80	155	298	541	929	
3	151	4	28	51	774	309835	1.34349e-32	11.7467	838	64	145	300	586	1071	
3	152	4	28	52	1397	307457	5.265e-33	11.7709	905	88	168	299	689	1139	
3	153	4	28	53	1419	307461	2.36121e-32	11.4838	938	93	172	298	511	1173	
3	154	4	28	54	1410	307460	2.89993e-30	10.9555	834	70	151	300	559	981	
3	155	4	28	55	1070	318576	1.47181e-32	11.6934	865	80	158	303	669	1159	
3	156	4	28	56	1134	318747	1.68386e-29	10.6051	885	84	163	303	543	930	
3	157	4	28	57	1484	307465	3.53736e-30	10.8045	900	82	158	297	526	913	
3	158	4	28	58	1409	307961	8.36981e-29	10.2919	929	90	168	299	507	833	
3	159	4	28	59	1189	306170	5.09122e-32	11.6848	775	57	138	299	604	1200	
3	160	4	28	60	411	317218	1.63914e-26	9.57583	892	93	169	298	492	805	
3	161	5	28	61	1473	316726	2.20604e-31	11.3213	843	70	146	298	568	1032	
3	162	5	28	62	1109	232496	2.62908e-33	11.774	957	94	173	289	657	1059	
3	163	5	28	63	1068	316398	2.94986e-30	11.0858	770	62	140	301	602	1110	
3	164	5	28	64	1469	329438	5.29207e-30	10.9459	800	77	154	300	584	1236	
3	165	5	28	65	596	308519	3.06511e-32	11.5612	868	68	147	298	554	988	
3	166	5	28	66	1414	307468	4.54804e-29	10.4438	893	86	165	300	530	902	
3	167	5	28	67	1116	308522	4.29833e-32	11.5505	849	68	144	295	566	1042	
3	168	5	28	68	1454	316401	2.27909e-31	11.4123	795	61	136	297	578	1086	
3	169	5	28	69	1041	318754	2.53344e-33	11.919	882	81	156	298	677	1158	
3	170	5	28	70	1058	329426	1.96623e-30	10.9992	842	73	150	299	559	1003	
3	171	5	28	71	1481	329455	8.09584e-33	11.6636	929	94	171	299	678	1105	
3	172	5	28	72	1038	318743	3.53448e-29	10.4669	900	86	161	299	521	884	
3	173	5	28	73	1460	329437	5.97433e-30	10.9176	799	67	145	297	562	1051	
3	174	5	28	74	735	311771	2.32238e-33	11.7971	949	86	163	298	514	1100	
3	175	5	28	75	1096	318752	2.66795e-28	10.064	967	99	173	296	490	800	
3	176	5	28	76	935	316807	1.88478e-29	10.421	983	92	170	298	488	773	
3	177	5	28	77	1078	328721	2.20899e-29	10.5827	872	79	156	296	526	903	
3	178	5	28	78	1474	316739	1.11822e-31	11.3432	879	70	136	299	531	900	
3	179	5	28	79	1033	310033	6.06747e-34	12.3391	779	52	129	298	631	1253	
3	180	5	28	80	1485	329445	1.27861e-28	10.3052	882	81	159	301	525	833	
3	181	5	27	1	2102	188796	8.92621e-30	10.6507	913	89	165	301	535	923	
3	182	5	27	2	2597	182139	4.33074e-32	11.492	877	69	149	299	539	969	
3	183	5	27	3	2261	185432	3.27281e-31	11.3351	807	64	143	297	574	1085	
3	184	5	27	4	2203	185446	2.35959e-31	11.3777	810	64	143	297	574	1085	
3	185	5	27	5	2100	316244	2.31268e-32	11.5006	930	91	168	302	519	1160	
3	186	5	27	6	2084	341876	5.51256e-30	10.75	895	83	160	299	538	921	
3	187	5	27	7	2012	314969	1.16005e-30	11.2761	747	56	137	298	599	1186	
3	188	5	27	8	2621	215183	3.04552e-31	11.2783	842	72	150	299	574	1062	
3	189	5	27	9	2058	232409	1.55362e-30	10.9417	892	81	157	300	542	946	
3	190	5	27	10	2211	215176	9.69569e-32	11.3149	916	90	169	299	507	1161	
3	191	5	27	11	2639	174291	1.16758e-29	10.5138	969	91	170	296	495	809	
3	192	5	27	12	2221	229839	2.17712e-29	10.6036	863	80	156	298	534	944	
3	193	5	27	13	1684	261985	1.44316e-31	11.5121	781	58	137	296	593	1127	
3	194	5	27	14	2347	212558	3.81799e-31	11.2291	846	68	144	292	545	976	
3	195	5	27	15	2202	211762	8.17449e-31	10.9455	945	88	167	306	535	897	
3	196	5	27	16	2354	182144	7.95584e-31	11.0434	890	78	158	303	546	942	
3	197	5	27	17	2029	314758	1.96814e-30	10.8273	936	86	160	293	513	874	
3	198	5	27	18	2268	188857	5.30614e-30	10.855	839	71	153	297	539	971	
3	199	5	27	19	1977	224461	2.71503e-30	10.8968	871	77	158	297	543	958	
3	200	5	27	20	1771	341792	6.89085e-30	10.6213	950	88	166	298	508	829	
3	201	6	27	21	2024	330256	1.51472e-30	11.2174	756	60	135	303	601	1182	
3	202	6	27	22	2152	330248	1.14551e-30	11.0145	880	86	160	298	529	1100	
3	203	6	27	23	1830	314968	1.93943e-31	11.4617	787	64	142	299	619	1189	
3	204	6	27	24	2156	315001	3.44822e-30	11.0022	800	68	150	304	589	1083	
3	205	6	27	25	2126	315856	4.76279e-32	11.6621	790	60	139	300	610	1165	
3	206	6	27	26	2007	314761	1.59699e-30	10.8786	925	84	162	301	531	885	
3	207	6	27	27	2115	313263	7.08158e-29	10.282	952	96	171	300	508	836	
3	208	6	27	28	2165	315003	8.27419e-32	11.6085	777	59	138	301	605	1200	
3	209	6	27	29	2196	351002	2.80604e-31	11.4101	783	60	140	301	595	1128	
3	210	6	27	30	2076	330251	4.62545e-34	12.3205	806	58	137	298	590	1300	
3	211	6	27	31	2063	313259	7.70377e-29	10.3924	877	83	163	301	519	909	
3	212	6	27	32	2035	315848	4.84798e-31	11.2533	820	69	147	301	583	1086	
3	213	6	27	33	2112	330428	4.06662e-29	10.4378	905	86	164	299	520	871	
3	214	6	27	34	2172	188913	1.36201e-30	11.1334	803	67	147	298	587	1089	
3	215	6	27	35	2110	314972	3.354e-30	10.9997	801	66	144	300	572	1039	
3	216	6	27	36	2108	330420	4.6373e-30	10.8588	851	78	158	300	569	1011	
3	217	6	27	37	2103	316239	1.45713e-32	11.7495	834	70	148	298	572	1228	
3	218	6	27	38	2003	314965	2.65493e-30	11.0005	818	68	148	300	567	1014	
3	219	6	27	39	2022	314967	2.6681e-31	11.4719	760	59	137	298	623	1227	
3	220	6	27	40	2008	330262	4.0031e-31	11.1797	870	73	152	299	552	961	
3	221	6	27	41	2073	314769	6.03589e-28	10.0268	910	86	158	301	483	778	
3	222	6	27	42	1718	313440	1.58268e-34	12.4112	844	72	151	301	733	1314	
3	223	6	27	43	1655	329789	1.67383e-30	11.0173	843	70	149	293	543	973	
3	224	6	27	44	1675	213056	2.19506e-31	11.4059	801	62	139	295	579	1083	
3	225	6	27	45	1716	328247	7.57627e-33	11.7268	898	85	162	296	664	1115	
3	226	6	27	46	1781	322104	1.69318e-31	11.1953	931	81	159	295	542	894	
3	227	6	27	47	1750	341146	2.31733e-29	10.6146	853	79	158	302	549	962	
3	228	6	27	48	1728	314555	3.5294e-31	11.3065	817	67	149	301	581	1094	
3	229	6	27	49	1776	220962	6.78802e-32	11.3174	940	83	166	304	544	938	
3	230	6	27	50	1956	314554	3.95438e-31	11.3006	812	68	146	299	590	1114	
3	231	6	27	51	1878	267494	7.94598e-29	10.3079	923	88	166	298	502	832	
3	232	6	27	52	1767	308654	1.96005e-30	11.0538	815	68	152	298	569	1057	
3	233	6	27	53	2217	215351	7.66789e-31	11.1577	833	71	150	295	569	1052	
3	234	6	27	54	2595	215353	1.21808e-30	11.0131	871	75	153	296	541	951	
3	235	6	27	55	2465	215180	7.56412e-32	11.6057	782	56	137	299	587	1120	
3	236	6	27	56	2324	215355	6.13049e-31	11.2914	784	61	143	302	598	1107	
3	237	6	27	57	1275	212504	1.48079e-30	11.0671	828	68	149	302	560	1002	
3	238	6	27	58	2606	188793	1.52297e-29	10.579	907	86	160	300	532	879	
3	239	6	27	59	1964	220963	1.29536e-30	10.9058	926	83	161	295	519	886	
3	240	6	27	60	1700	313437	6.03793e-26	9.0324	1160	126	195	296	419	604	
3	241	7	27	61	2308	215370	3.07709e-30	10.885	869	78	162	305	552	978	
3	242	7	27	62	2205	215352	3.04555e-31	11.2479	858	75	152	303	576	1034	
3	243	7	27	63	2339	213174	7.32634e-29	10.4781	834	79	152	297	556	968	
3	244	7	27	64	1759	232510	1.04491e-30	11.1482	815	68	149	302	573	1074	
3	245	7	27	65	1763	341137	1.56757e-29	10.685	847	79	157	302	557	995	
3	246	7	27	66	1206	342057	2.88003e-29	10.9074	699	55	141	301	686	1257	
3	247	7	27	67	2237	215170	1.31568e-29	10.5976	908	84	162	300	521	874	
3	248	7	27	68	2223	195979	2.59284e-30	10.9156	863	74	153	298	532	947	
3	249	7	27	69	2263	182136	9.86492e-29	10.5209	790	73	151	301	574	1062	
3	250	7	27	70	2213	233214	4.06819e-30	10.7798	905	87	161	303	542	942	
3	251	7	27	71	1772	341133	5.16918e-31	11.0217	938	85	162	301	527	897	
3	252	7	27	72	2238	229843	5.72702e-29	10.3046	958	97	172	305	511	835	
3	253	7	27	73	2206	312847	6.00211e-30	10.8539	830	71	147	299	544	982	
3	254	7	27	74	1717	341145	2.47306e-30	10.9188	865	76	150	291	535	956	
3	255	7	27	75	2348	190134	4.26135e-33	11.7639	921	87	164	297	523	1210	
3	256	7	27	76	1749	341806	1.16363e-29	10.6928	865	78	158	302	541	936	
3	257	7	27	77	1983	220971	9.2381e-30	10.7146	872	80	156	303	542	936	
3	258	7	27	78	2581	215365	2.17129e-31	11.3932	810	66	145	298	587	1121	
3	259	7	27	79	2650	215196	8.95358e-32	11.4856	830	69	147	303	594	1107	
3	260	7	27	80	2589	213059	2.10834e-30	10.9207	879	78	159	306	548	947	
3	261	7	26	1	2520	315736	1.38487e-30	10.9503	897	83	156	300	543	952	
3	262	7	26	2	3057	314979	4.15953e-30	10.8487	865	80	160	302	553	1002	
3	263	7	26	3	1491	329347	5.68306e-31	11.237	813	64	140	297	559	1027	
3	264	7	26	4	2869	340485	1.1035e-30	11.0982	835	71	148	296	565	1021	
3	265	7	26	5	2604	341138	1.48433e-30	10.9438	896	83	161	303	551	961	
3	266	7	26	6	2629	306035	2.40472e-30	10.8382	915	86	162	301	537	922	
3	267	7	26	7	2613	341287	2.538e-32	11.6914	822	68	145	301	591	1200	
3	268	7	26	8	1470	319574	6.44085e-31	11.1321	859	74	151	301	557	995	
3	269	7	26	9	840	315007	9.45905e-34	12.166	825	58	135	300	586	1125	
3	270	7	26	10	2819	233254	1.55173e-29	10.6912	841	72	154	299	534	937	
3	271	7	26	11	2801	341604	4.8289e-31	11.1548	872	79	157	303	570	1028	
3	272	7	26	12	1959	341317	1.70889e-29	10.6803	842	78	154	300	553	994	
3	273	7	26	13	3029	322276	1.2649e-30	11.0701	840	73	151	300	565	1031	
3	274	7	26	14	2592	314764	1.87478e-33	11.9164	903	80	159	300	537	1200	
3	275	7	26	15	1627	315725	1.53991e-28	10.2032	928	91	165	297	503	821	
3	276	7	26	16	3046	307882	1.90856e-31	11.3407	845	71	148	302	573	1047	
3	277	7	26	17	2475	215168	5.05385e-32	11.7563	745	53	131	305	636	1265	
3	278	7	26	18	1229	174290	3.20872e-30	10.9811	816	75	143	298	585	1091	
3	279	7	26	19	2649	332334	1.94715e-33	12.0138	853	73	150	301	665	1191	
3	280	7	26	20	2458	316564	7.06196e-30	10.6289	946	92	169	303	520	878	
3	281	8	26	21	644	312852	4.33192e-32	11.559	844	66	145	297	566	1037	
3	282	8	26	22	2286	232408	1.81779e-30	10.9395	880	78	157	300	544	947	
3	283	8	26	23	3049	212145	5.04003e-31	11.0797	907	80	159	302	544	925	
3	284	8	26	24	1187	316041	7.5232e-31	11.1384	843	71	147	299	556	1005	
3	285	8	26	25	1975	314995	1.60812e-29	10.5964	892	83	160	299	527	900	
3	286	8	26	26	3031	329796	7.42266e-31	11.2219	803	64	145	304	576	1070	
3	287	8	26	27	2839	315817	2.73769e-31	11.2271	876	75	155	302	561	981	
3	288	8	26	28	1182	192742	1.87255e-32	11.5958	891	76	154	298	572	1033	
3	289	8	26	29	3048	316554	2.65831e-31	11.3106	835	69	148	298	577	1046	
3	290	8	26	30	2622	185433	1.94888e-31	11.2414	896	80	156	300	557	986	
3	291	8	26	31	3055	315090	1.28155e-29	10.6383	888	83	161	301	533	921	
3	292	8	26	32	2846	233263	2.369e-29	10.5565	883	83	162	300	531	920	
3	293	8	26	33	2121	231119	2.52606e-30	10.9586	844	73	153	302	558	993	
3	294	8	26	34	1230	320089	1.40695e-29	10.6892	852	77	158	300	541	969	
3	295	8	26	35	2625	307932	5.42898e-31	11.0617	911	81	160	300	538	928	
3	296	8	26	36	2868	332919	3.0888e-30	10.7815	925	85	163	297	521	884	
3	297	8	26	37	2902	211778	6.92613e-29	10.2985	943	92	173	301	505	832	
3	298	8	26	38	2443	227805	2.01253e-30	10.9363	873	76	156	301	537	948	
3	299	8	26	39	1025	213667	1.44143e-31	11.1655	962	85	162	300	519	871	
3	300	8	26	40	2656	316050	9.77292e-27	9.61595	909	88	167	299	365	848	
3	301	8	26	41	598	309787	2.44109e-31	11.2464	873	72	153	297	549	961	
3	302	8	26	42	626	313000	1.92448e-32	11.7098	831	65	145	301	594	1102	
3	303	8	26	43	1087	313219	3.47253e-32	11.6374	828	74	145	301	658	1187	
3	304	8	26	44	2399	314010	4.08335e-33	11.821	892	78	157	297	519	1200	
3	305	8	26	45	2179	340239	1.18205e-29	10.6654	878	79	159	298	527	913	
3	306	8	26	46	2397	313815	1.04102e-29	10.6767	883	82	157	298	538	920	
3	307	8	26	47	1138	326384	7.87422e-33	11.6211	948	88	165	296	512	1087	
3	308	8	26	48	386	326383	7.56238e-30	10.5673	975	92	167	296	498	806	
3	309	8	26	49	518	307756	2.33902e-31	11.1675	920	81	156	296	532	921	
3	310	8	26	50	1183	313210	2.58987e-31	11.4176	787	64	142	299	610	1181	
3	311	8	26	51	1072	313209	8.20718e-29	10.4909	819	76	156	302	556	1003	
3	312	8	26	52	2776	341399	1.06688e-33	12.0543	877	77	153	296	673	1158	
3	313	8	26	53	2931	340636	2.87536e-30	11.0168	804	66	146	299	571	1039	
3	314	8	26	54	1391	341410	2.14277e-33	11.9175	894	80	157	299	653	1114	
3	315	8	26	55	2687	341457	1.18298e-29	10.6638	880	81	161	298	538	926	
3	316	8	26	56	2892	340948	2.76285e-31	11.4806	753	56	137	296	621	1210	
3	317	8	26	57	629	329434	2.25322e-31	11.2563	875	74	153	298	557	977	
3	318	8	26	58	1149	306171	5.53706e-32	11.6475	784	57	132	297	591	1121	
3	319	8	26	59	677	312997	1.90421e-31	11.1635	938	81	156	296	516	880	
3	320	8	26	60	642	329435	9.1524e-32	11.4958	821	64	143	299	580	1066	
3	321	9	26	61	2879	340714	3.32328e-33	11.7893	927	87	167	299	511	1218	
3	322	9	26	62	2989	225531	5.12685e-29	10.4876	858	81	160	300	537	950	
3	323	9	26	63	2329	316129	6.41162e-31	11.214	815	63	143	296	548	1015	
3	324	9	26	64	2292	316183	3.46595e-30	10.8882	857	77	157	296	550	998	
3	325	9	26	65	2976	225770	4.57802e-30	10.7976	885	83	161	302	550	959	
3	326	9	26	66	2729	316234	3.40262e-31	11.3148	813	64	141	295	573	1043	
3	327	9	26	67	2180	316189	1.39765e-30	11.1403	796	63	143	302	575	1052	
3	328	9	26	68	2734	316173	9.26601e-28	10.1693	800	80	162	297	572	1038	
3	329	9	26	69	2243	314545	4.70728e-30	10.7886	885	80	156	295	529	925	
3	330	9	26	70	633	312995	4.9062e-32	11.555	837	65	145	298	570	1046	
3	331	9	26	71	2756	225768	9.81601e-31	10.9595	920	84	161	300	534	915	
