3	124	4	28	24	1292	328487	777
3	125	4	28	25	290	341189	777
3	126	4	28	26	1195	308653	777
3	127	4	28	27	1350	341197	777
3	128	4	28	28	1649	341183	777
3	129	4	28	29	1196	341019	777
3	130	4	28	30	34	308652	777
3	131	4	28	31	2446	341050	777
3	132	4	28	32	1037	326668	777
3	133	4	28	33	1074	308648	777
3	134	4	28	34	300	328468	777
3	135	4	28	35	1141	308643	777
3	136	4	28	36	1054	313016	777
3	137	4	28	37	1561	341802	777
3	138	4	28	38	1746	341143	777
3	139	4	28	39	1774	341789	777
3	140	4	28	40	1166	308641	777
3	141	4	28	41	1395	329441	777
3	142	4	28	42	1458	316846	777
3	143	4	28	43	1418	316733	777
3	144	4	28	44	1471	329453	777
3	145	4	28	45	1417	309781	777
3	146	4	28	46	1188	318572	777
3	147	4	28	47	616	309092	777
3	148	4	28	48	2278	341360	777
3	149	4	28	49	2277	313275	777
3	150	4	28	50	1170	328410	777
3	151	4	28	51	774	309835	777
3	152	4	28	52	1397	307457	777
3	153	4	28	53	1419	307461	777
3	154	4	28	54	1410	307460	777
3	155	4	28	55	1070	318576	777
3	156	4	28	56	1134	318747	777
3	157	4	28	57	1484	307465	777
3	158	4	28	58	1409	307961	777
3	159	4	28	59	1189	306170	777
3	160	4	28	60	411	317218	777
3	161	5	28	61	1473	316726	777
3	162	5	28	62	1109	232496	777
3	163	5	28	63	1068	316398	777
3	164	5	28	64	1469	329438	777
3	165	5	28	65	596	308519	777
3	166	5	28	66	1414	307468	777
3	167	5	28	67	1116	308522	777
3	168	5	28	68	1454	316401	777
3	169	5	28	69	1041	318754	777
3	170	5	28	70	1058	329426	777
3	171	5	28	71	1481	329455	777
3	172	5	28	72	1038	318743	777
3	173	5	28	73	1460	329437	777
3	174	5	28	74	735	311771	777
3	175	5	28	75	1096	318752	777
3	176	5	28	76	935	316807	777
3	177	5	28	77	1078	328721	777
3	178	5	28	78	1474	316739	777
3	179	5	28	79	1033	310033	777
3	180	5	28	80	1485	329445	777
3	181	5	27	1	2102	188796	777
3	182	5	27	2	2597	182139	777
3	183	5	27	3	2261	185432	777
3	184	5	27	4	2203	185446	777
3	185	5	27	5	2100	316244	777
3	186	5	27	6	2084	341876	777
3	187	5	27	7	2012	314969	777
3	188	5	27	8	2621	215183	777
3	189	5	27	9	2058	232409	777
3	190	5	27	10	2211	215176	777
3	191	5	27	11	2639	174291	777
3	192	5	27	12	2221	229839	777
3	193	5	27	13	1684	261985	777
3	194	5	27	14	2347	212558	777
3	195	5	27	15	2202	211762	777
3	196	5	27	16	2354	182144	777
3	197	5	27	17	2029	314758	777
3	198	5	27	18	2268	188857	777
3	199	5	27	19	1977	224461	777
3	200	5	27	20	1771	341792	777
3	201	6	27	21	2024	330256	777
3	202	6	27	22	2152	330248	777
3	203	6	27	23	1830	314968	777
3	204	6	27	24	2156	315001	777
3	205	6	27	25	2126	315856	777
3	206	6	27	26	2007	314761	777
3	207	6	27	27	2115	313263	777
3	208	6	27	28	2165	315003	777
3	209	6	27	29	2196	351002	777
3	210	6	27	30	2076	330251	777
3	211	6	27	31	2063	313259	777
3	212	6	27	32	2035	315848	777
3	213	6	27	33	2112	330428	777
3	214	6	27	34	2172	188913	777
3	215	6	27	35	2110	314972	777
3	216	6	27	36	2108	330420	777
3	217	6	27	37	2103	316239	777
3	218	6	27	38	2003	314965	777
3	219	6	27	39	2022	314967	777
3	220	6	27	40	2008	330262	777
3	221	6	27	41	2073	314769	777
3	222	6	27	42	1718	313440	777
3	223	6	27	43	1655	329789	777
3	224	6	27	44	1675	213056	777
3	225	6	27	45	1716	328247	777
3	226	6	27	46	1781	322104	777
3	227	6	27	47	1750	341146	777
3	228	6	27	48	1728	314555	777
3	229	6	27	49	1776	220962	777
3	230	6	27	50	1956	314554	777
3	231	6	27	51	1878	267494	777
3	232	6	27	52	1767	308654	777
3	233	6	27	53	2217	215351	777
3	234	6	27	54	2595	215353	777
3	235	6	27	55	2465	215180	777
3	236	6	27	56	2324	215355	777
3	237	6	27	57	1275	212504	777
3	238	6	27	58	2606	188793	777
3	239	6	27	59	1964	220963	777
3	240	6	27	60	1700	313437	777
3	241	7	27	61	2308	215370	777
3	242	7	27	62	2205	215352	777
3	243	7	27	63	2339	213174	777
3	244	7	27	64	1759	232510	777
3	245	7	27	65	1763	341137	777
3	246	7	27	66	1206	342057	777
3	247	7	27	67	2237	215170	777
3	248	7	27	68	2223	195979	777
3	249	7	27	69	2263	182136	777
3	250	7	27	70	2213	233214	777
3	251	7	27	71	1772	341133	777
3	252	7	27	72	2238	229843	777
3	253	7	27	73	2206	312847	777
3	254	7	27	74	1717	341145	777
3	255	7	27	75	2348	190134	777
3	256	7	27	76	1749	341806	777
3	257	7	27	77	1983	220971	777
3	258	7	27	78	2581	215365	777
3	259	7	27	79	2650	215196	777
3	260	7	27	80	2589	213059	777
3	261	7	26	1	2520	315736	777
3	262	7	26	2	3057	314979	777
3	263	7	26	3	1491	329347	777
3	264	7	26	4	2869	340485	777
3	265	7	26	5	2604	341138	777
3	266	7	26	6	2629	306035	777
3	267	7	26	7	2613	341287	777
3	268	7	26	8	1470	319574	777
3	269	7	26	9	840	315007	777
3	270	7	26	10	2819	233254	777
3	271	7	26	11	2801	341604	777
3	272	7	26	12	1959	341317	777
3	273	7	26	13	3029	322276	777
3	274	7	26	14	2592	314764	777
3	275	7	26	15	1627	315725	777
3	276	7	26	16	3046	307882	777
3	277	7	26	17	2475	215168	777
3	278	7	26	18	1229	174290	777
3	279	7	26	19	2649	332334	777
3	280	7	26	20	2458	316564	777
3	281	8	26	21	644	312852	777
3	282	8	26	22	2286	232408	777
3	283	8	26	23	3049	212145	777
3	284	8	26	24	1187	316041	777
3	285	8	26	25	1975	314995	777
3	286	8	26	26	3031	329796	777
3	287	8	26	27	2839	315817	777
3	288	8	26	28	1182	192742	777
3	289	8	26	29	3048	316554	777
3	290	8	26	30	2622	185433	777
3	291	8	26	31	3055	315090	777
3	292	8	26	32	2846	233263	777
3	293	8	26	33	2121	231119	777
3	294	8	26	34	1230	320089	777
3	295	8	26	35	2625	307932	777
3	296	8	26	36	2868	332919	777
3	297	8	26	37	2902	211778	777
3	298	8	26	38	2443	227805	777
3	299	8	26	39	1025	213667	777
3	300	8	26	40	2656	316050	777
3	301	8	26	41	598	309787	777
3	302	8	26	42	626	313000	777
3	303	8	26	43	1087	313219	777
3	304	8	26	44	2399	314010	777
3	305	8	26	45	2179	340239	777
3	306	8	26	46	2397	313815	777
3	307	8	26	47	1138	326384	777
3	308	8	26	48	386	326383	777
3	309	8	26	49	518	307756	777
3	310	8	26	50	1183	313210	777
3	311	8	26	51	1072	313209	777
3	312	8	26	52	2776	341399	777
3	313	8	26	53	2931	340636	777
3	314	8	26	54	1391	341410	777
3	315	8	26	55	2687	341457	777
3	316	8	26	56	2892	340948	777
3	317	8	26	57	629	329434	777
3	318	8	26	58	1149	306171	777
3	319	8	26	59	677	312997	777
3	320	8	26	60	642	329435	777
3	321	9	26	61	2879	340714	777
3	322	9	26	62	2989	225531	777
3	323	9	26	63	2329	316129	777
3	324	9	26	64	2292	316183	777
3	325	9	26	65	2976	225770	777
3	326	9	26	66	2729	316234	777
3	327	9	26	67	2180	316189	777
3	328	9	26	68	2734	316173	777
3	329	9	26	69	2243	314545	777
3	330	9	26	70	633	312995	777
3	331	9	26	71	2756	225768	777
3	332	9	26	72	797	313224	777
3	333	9	26	73	2270	314549	777
3	334	9	26	74	2284	316128	777
3	335	9	26	75	674	313002	777
3	336	9	26	76	2903	225332	777
3	337	9	26	77	2307	314547	777
3	338	9	26	78	2230	314541	777
3	339	9	26	79	2274	313267	777
3	340	9	26	80	2754	232407	777
3	341	9	25	1	2838	329583	777
3	342	9	25	2	2814	330252	777
3	343	9	25	3	2917	225539	777
3	344	9	25	4	3058	342031	777
3	345	9	25	5	2859	341682	777
3	346	9	25	6	610	307062	777
3	347	9	25	7	971	307776	777
3	348	9	25	8	588	305901	777
3	349	9	25	9	622	306874	777
3	350	9	25	10	605	306890	777
3	351	9	25	11	591	306156	777
3	352	9	25	12	968	315533	777
3	353	9	25	13	615	306907	777
3	354	9	25	14	658	307638	777
3	355	9	25	15	595	307773	777
3	356	9	25	16	624	312675	777
3	357	9	25	17	963	306884	777
3	358	9	25	18	586	305515	777
3	359	9	25	19	600	312992	777
3	360	9	25	20	635	306913	777
3	361	10	25	21	3043	307887	777
3	362	10	25	22	2631	341881	777
3	363	10	25	23	2590	341014	777
3	364	10	25	24	2596	341508	777
3	365	10	25	25	2490	314982	777
3	366	10	25	26	619	306895	777
3	367	10	25	27	1980	313264	777
3	368	10	25	28	2667	321429	777
3	369	10	25	29	2851	315818	777
3	370	10	25	30	2875	307925	777
3	371	10	25	31	2811	341511	777
3	372	10	25	32	2760	225521	777
3	373	10	25	33	641	341917	777
3	374	10	25	34	3044	332193	777
3	375	10	25	35	2457	314966	777
3	376	10	25	36	2183	341616	777
3	377	10	25	37	1128	341131	777
3	378	10	25	38	2799	341310	777
3	379	10	25	39	2474	341618	777
3	380	10	25	40	2681	341307	777
3	381	10	25	41	630	329432	777
3	382	10	25	42	645	306154	777
3	383	10	25	43	638	315537	777
3	384	10	25	44	2635	341507	777
3	385	10	25	45	681	315554	777
3	386	10	25	46	2854	314998	777
3	387	10	25	47	618	306879	777
3	388	10	25	48	656	307778	777
3	389	10	25	49	1030	315853	777
3	390	10	25	50	593	312999	777
3	391	10	25	51	969	306878	777
3	392	10	25	52	661	306894	777
3	393	10	25	53	614	307063	777
3	394	10	25	54	637	315536	777
3	395	10	25	55	684	315551	777
3	396	10	25	56	607	307057	777
3	397	10	25	57	663	305514	777
3	398	10	25	58	673	313006	777
3	399	10	25	59	665	306871	777
3	400	10	25	60	594	312845	777
3	401	11	25	61	965	306870	777
3	402	11	25	62	597	329430	777
3	403	11	25	63	682	307772	777
3	404	11	25	64	621	307777	777
3	405	11	25	65	650	307634	777
3	406	11	25	66	978	306873	777
3	407	11	25	67	979	315548	777
3	408	11	25	68	552	312610	777
3	409	11	25	69	531	309108	777
3	410	11	25	70	510	307374	777
3	411	11	25	71	977	322852	777
3	412	11	25	72	547	306045	777
3	413	11	25	73	634	315555	777
3	414	11	25	74	592	311768	777
3	415	11	25	75	632	306886	777
3	416	11	25	76	537	312638	777
3	417	11	25	77	975	307474	777
3	418	11	25	78	973	307775	777
3	419	11	25	79	653	322853	777
3	420	11	25	80	557	322856	777
3	421	11	24	1	533	305907	777
3	422	11	24	2	581	306044	777
3	423	11	24	3	548	306050	777
3	424	11	24	4	706	306096	777
3	425	11	24	5	568	312291	777
3	426	11	24	6	570	312636	777
3	427	11	24	7	535	309106	777
3	428	11	24	8	539	307378	777
3	429	11	24	9	544	309323	777
3	430	11	24	10	100	311614	777
3	431	11	24	11	575	309101	777
3	432	11	24	12	529	307382	777
3	433	11	24	13	519	306032	777
3	434	11	24	14	563	309423	777
3	435	11	24	15	576	312292	777
3	436	11	24	16	513	309104	777
3	437	11	24	17	525	312290	777
3	438	11	24	18	541	306049	777
3	439	11	24	19	534	305898	777
3	440	11	24	20	609	312274	777
3	441	12	24	21	620	307055	777
3	442	12	24	22	964	322861	777
3	443	12	24	23	585	306917	777
3	444	12	24	24	966	307769	777
3	445	12	24	25	569	309306	777
3	446	12	24	26	536	312289	777
3	447	12	24	27	636	306155	777
3	448	12	24	28	686	315541	777
3	449	12	24	29	970	307641	777
3	450	12	24	30	603	305561	777
3	451	12	24	31	676	307061	777
3	452	12	24	32	972	315546	777
3	453	12	24	33	967	322849	777
3	454	12	24	34	980	307476	777
3	455	12	24	35	679	306897	777
3	456	12	24	36	651	307053	777
3	457	12	24	37	639	307780	777
3	458	12	24	38	546	323066	777
3	459	12	24	39	646	323077	777
3	460	12	24	40	669	322864	777
3	461	12	24	41	683	306899	777
3	462	12	24	42	961	307781	777
3	463	12	24	43	555	322860	777
3	464	12	24	44	560	322288	777
3	465	12	24	45	520	307774	777
3	466	12	24	46	564	312612	777
3	467	12	24	47	528	309439	777
3	468	12	24	48	530	307760	777
3	469	12	24	49	565	312634	777
3	470	12	24	50	543	312609	777
3	471	12	24	51	52	311616	777
3	472	12	24	52	511	309090	777
3	473	12	24	53	515	309307	777
3	474	12	24	54	582	308786	777
3	475	12	24	55	664	312272	777
3	476	12	24	56	566	309310	777
3	477	12	24	57	580	312285	777
3	478	12	24	58	578	286944	777
3	479	12	24	59	516	309302	777
3	480	12	24	60	567	309318	777
3	481	13	24	61	540	312615	777
3	482	13	24	62	762	307831	777
3	483	13	24	63	984	311820	777
3	484	13	24	64	927	310927	777
3	485	13	24	65	754	307648	777
3	486	13	24	66	779	307867	777
3	487	13	24	67	992	328737	777
3	488	13	24	68	670	307745	777
3	489	13	24	69	1004	328738	777
3	490	13	24	70	910	310773	777
3	491	13	24	71	752	307665	777
3	492	13	24	72	954	307833	777
3	493	13	24	73	745	307835	777
3	494	13	24	74	776	309438	777
3	495	13	24	75	913	310912	777
3	496	13	24	76	956	310762	777
3	497	13	24	77	758	307823	777
3	498	13	24	78	934	307654	777
3	499	13	24	79	763	307756	777
3	500	13	24	80	764	307829	777
3	501	13	23	1	1857	329343	777
3	502	13	23	2	2428	328246	777
3	503	13	23	3	1890	316572	777
3	504	13	23	4	1863	220990	777
3	505	13	23	5	2954	342033	777
3	506	13	23	6	2753	332183	777
3	507	13	23	7	2711	194268	777
3	508	13	23	8	2576	341140	777
3	509	13	23	9	1361	169546	777
3	510	13	23	10	1798	307891	777
3	511	13	23	11	1788	326729	777
3	512	13	23	12	2034	309447	777
3	513	13	23	13	1926	316185	777
3	514	13	23	14	2823	316184	777
3	515	13	23	15	1574	342162	777
3	516	13	23	16	1461	342154	777
3	517	13	23	17	2746	342159	777
3	518	13	23	18	2985	342067	777
3	519	13	23	19	2804	342170	777
3	520	13	23	20	2748	316728	777
3	521	14	23	21	2096	316415	777
3	522	14	23	22	2870	307937	777
3	523	14	23	23	1601	342036	777
3	524	14	23	24	1805	313436	777
3	525	14	23	25	1833	316182	777
3	526	14	23	26	1951	321886	777
3	527	14	23	27	1960	341314	777
3	528	14	23	28	2338	307883	777
3	529	14	23	29	2346	233235	777
3	530	14	23	30	1924	321353	777
3	531	14	23	31	2145	332332	777
3	532	14	23	32	2222	331303	777
3	533	14	23	33	2956	342003	777
3	534	14	23	34	1794	332178	777
3	535	14	23	35	1837	224453	777
3	536	14	23	36	1848	342036	777
3	537	14	23	37	1935	315728	777
3	538	14	23	38	1922	315746	777
3	539	14	23	39	2025	332178	777
3	540	14	23	40	1618	328394	777
3	541	14	23	41	2704	340365	777
3	542	14	23	42	1945	341591	777
3	543	14	23	43	1865	316856	777
3	544	14	23	44	1301	316850	777
3	545	14	23	45	1988	341584	777
3	546	14	23	46	2690	341499	777
3	547	14	23	47	2401	342161	777
3	548	14	23	48	2802	341503	777
3	549	14	23	49	3013	233351	777
3	550	14	23	50	2718	328252	777
3	551	14	23	51	2880	340351	777
3	552	14	23	52	2267	334484	777
3	553	14	23	53	2909	267503	777
3	554	14	23	54	89	340352	777
3	555	14	23	55	2528	341590	777
3	556	14	23	56	1499	341142	777
3	557	14	23	57	2288	228884	777
3	558	14	23	58	1978	341580	777
3	559	14	23	59	2888	341582	777
3	560	14	23	60	2925	340555	777
3	561	15	23	61	2257	230996	777
3	562	15	23	62	2705	340725	777
3	563	15	23	63	1515	316958	777
3	564	15	23	64	1449	316959	777
3	565	15	23	65	2877	316948	777
3	566	15	23	66	1573	316962	777
3	567	15	23	67	2527	316847	777
3	568	15	23	68	2850	342158	777
3	569	15	23	69	1789	316960	777
3	570	15	23	70	1529	307872	777
3	571	15	23	71	2403	316862	777
3	572	15	23	72	3025	316934	777
3	573	15	23	73	2565	316863	777
3	574	15	23	74	192	316953	777
3	575	15	23	75	2747	342152	777
3	576	15	23	76	2069	342148	777
3	577	15	23	77	2313	342160	777
3	578	15	23	78	2002	342153	777
3	579	15	23	79	2127	341605	777
3	580	15	23	80	1659	319763	777
3	581	15	22	1	554	308807	777
3	582	15	22	2	584	308521	777
3	583	15	22	3	553	308512	777
3	584	15	22	4	551	309320	777
3	585	15	22	5	869	307384	777
3	586	15	22	6	846	309434	777
3	587	15	22	7	844	309707	777
3	588	15	22	8	926	308506	777
3	589	15	22	9	924	309998	777
3	590	15	22	10	898	312867	777
3	591	15	22	11	821	312649	777
3	592	15	22	12	936	310914	777
3	593	15	22	13	858	307821	777
3	594	15	22	14	883	312644	777
3	595	15	22	15	815	316818	777
3	596	15	22	16	842	312643	777
3	597	15	22	17	917	310893	777
3	598	15	22	18	914	312648	777
3	599	15	22	19	862	307818	777
3	600	15	22	20	919	312654	777
3	601	16	22	21	599	312029	777
3	602	16	22	22	718	305727	777
3	603	16	22	23	577	312628	777
3	604	16	22	24	725	305733	777
3	605	16	22	25	532	309113	777
3	606	16	22	26	524	309305	777
3	607	16	22	27	561	312622	777
3	608	16	22	28	572	312619	777
3	609	16	22	29	823	316811	777
3	610	16	22	30	590	311775	777
3	611	16	22	31	542	312631	777
3	612	16	22	32	549	312629	777
3	613	16	22	33	727	305740	777
3	614	16	22	34	522	309424	777
3	615	16	22	35	527	309427	777
3	616	16	22	36	523	312287	777
3	617	16	22	37	573	312637	777
3	618	16	22	38	722	306083	777
3	619	16	22	39	716	306091	777
3	620	16	22	40	571	312284	777
3	621	16	22	41	959	310760	777
3	622	16	22	42	931	307817	777
3	623	16	22	43	843	312857	777
3	624	16	22	44	837	312656	777
3	625	16	22	45	933	308498	777
3	626	16	22	46	787	316819	777
3	627	16	22	47	920	308047	777
3	628	16	22	48	1009	327295	777
3	629	16	22	49	939	308038	777
3	630	16	22	50	866	307390	777
3	631	16	22	51	841	309713	777
3	632	16	22	52	820	309436	777
3	633	16	22	53	849	309443	777
3	634	16	22	54	952	311837	777
3	635	16	22	55	950	310039	777
3	636	16	22	56	749	307752	777
3	637	16	22	57	768	307757	777
3	638	16	22	58	942	307840	777
3	639	16	22	59	770	307669	777
3	640	16	22	60	892	312640	777
3	641	17	22	61	845	307762	777
3	642	17	22	62	928	308505	777
3	643	17	22	63	889	312658	777
3	644	17	22	64	712	305889	777
3	645	17	22	65	728	232426	777
3	646	17	22	66	715	232487	777
3	647	17	22	67	743	305738	777
3	648	17	22	68	721	232505	777
3	649	17	22	69	672	313009	777
3	650	17	22	70	891	307386	777
3	651	17	22	71	882	307392	777
3	652	17	22	72	1005	328739	777
3	653	17	22	73	976	307070	777
3	654	17	22	74	732	305164	777
3	655	17	22	75	720	311589	777
3	656	17	22	76	951	307071	777
3	657	17	22	77	693	305725	777
3	658	17	22	78	999	169536	777
3	659	17	22	79	695	305732	777
3	660	17	22	80	692	306084	777
3	661	17	21	1	2896	316852	777
3	662	17	21	2	1390	341589	777
3	663	17	21	3	1404	334483	777
3	664	17	21	4	2314	341576	777
3	665	17	21	5	1843	340358	777
3	666	17	21	6	2143	340341	777
3	667	17	21	7	2333	316480	777
3	668	17	21	8	2225	321892	777
3	669	17	21	9	2919	340736	777
3	670	17	21	10	1694	340303	777
3	671	17	21	11	2658	340561	777
3	672	17	21	12	2315	340576	777
3	673	17	21	13	1423	232403	777
3	674	17	21	14	2070	340579	777
3	675	17	21	15	2036	318758	777
3	676	17	21	16	2778	220991	777
3	677	17	21	17	3006	341263	777
3	678	17	21	18	884	332612	777
3	679	17	21	19	873	341329	777
3	680	17	21	20	1000	328801	777
3	681	18	21	21	149	342015	777
3	682	18	21	22	2904	342015	777
3	683	18	21	23	2763	341053	777
3	684	18	21	24	2927	341298	777
3	685	18	21	25	2849	341366	777
3	686	18	21	26	2930	342034	777
3	687	18	21	27	2010	341579	777
3	688	18	21	28	1344	340417	777
3	689	18	21	29	1462	340451	777
3	690	18	21	30	1769	340349	777
3	691	18	21	31	1432	340465	777
3	692	18	21	32	1386	334481	777
3	693	18	21	33	1387	341587	777
3	694	18	21	34	2154	316950	777
3	695	18	21	35	2607	316933	777
3	696	18	21	36	1319	316955	777
3	697	18	21	37	2317	316946	777
3	698	18	21	38	1315	316924	777
3	699	18	21	39	2951	316869	777
3	700	18	21	40	1647	316956	777
3	701	18	21	41	1691	342163	777
3	702	18	21	42	2574	342149	777
3	703	18	21	43	1871	342167	777
3	704	18	21	44	1500	319552	777
3	705	18	21	45	1572	342166	777
3	706	18	21	46	2800	342150	777
3	707	18	21	47	1362	342164	777
3	708	18	21	48	1396	342169	777
3	709	18	21	49	2620	319780	777
3	710	18	21	50	1305	342157	777
3	711	18	21	51	1205	342065	777
3	712	18	21	52	1702	319779	777
3	713	18	21	53	1477	342168	777
3	714	18	21	54	2219	212036	777
3	715	18	21	55	1118	321894	777
3	716	18	21	56	2743	313130	777
3	717	18	21	57	1929	178717	777
3	718	18	21	58	2132	342035	777
3	719	18	21	59	1497	340552	777
3	720	18	21	60	2342	340306	777
3	721	19	21	61	944	329421	777
3	722	19	21	62	606	307358	777
3	723	19	21	63	1012	309109	777
3	724	19	21	64	604	315729	777
3	725	19	21	65	490	308644	777
3	726	19	21	66	694	340488	777
3	727	19	21	67	512	322840	777
3	728	19	21	68	1985	340506	777
3	729	19	21	69	2645	225309	777
3	730	19	21	70	1825	232915	777
3	731	19	21	71	1367	341502	777
3	732	19	21	72	1040	340309	777
3	733	19	21	73	2269	340305	777
3	734	19	21	74	2422	342064	777
3	735	19	21	75	1965	340278	777
3	736	19	21	76	2086	340559	777
3	737	19	21	77	2005	340300	777
3	738	19	21	78	2000	340342	777
3	739	19	21	79	2298	341495	777
3	740	19	21	80	2482	340575	777
3	741	19	20	1	1990	341923	777
3	742	19	20	2	3026	340572	777
3	743	19	20	3	173	313206	777
3	744	19	20	4	1167	340550	777
3	745	19	20	5	1242	314312	777
3	746	19	20	6	331	314016	777
3	747	19	20	7	233	233231	777
3	748	19	20	8	1288	317674	777
3	749	19	20	9	91	232396	777
3	750	19	20	10	131	332175	777
3	751	19	20	11	125	317670	777
3	752	19	20	12	269	232398	777
3	753	19	20	13	119	212564	777
3	754	19	20	14	13	340642	777
3	755	19	20	15	1252	230188	777
3	756	19	20	16	196	309798	777
3	757	19	20	17	115	220993	777
3	758	19	20	18	249	315296	777
3	759	19	20	19	176	314975	777
3	760	19	20	20	239	215354	777
3	761	20	20	21	51	341135	777
3	762	20	20	22	129	314997	777
3	763	20	20	23	113	316032	777
3	764	20	20	24	298	230859	777
3	765	20	20	25	392	232400	777
3	766	20	20	26	273	340304	777
3	767	20	20	27	468	218551	777
3	768	20	20	28	61	230212	777
3	769	20	20	29	1243	211313	777
3	770	20	20	30	80	230172	777
3	771	20	20	31	46	220961	777
3	772	20	20	32	104	213046	777
3	773	20	20	33	265	314983	777
3	774	20	20	34	212	233281	777
3	775	20	20	35	136	230854	777
3	776	20	20	36	5	231130	777
3	777	20	20	37	388	225526	777
3	778	20	20	38	2357	233067	777
3	779	20	20	39	254	229678	777
3	780	20	20	40	1713	232411	777
3	781	20	20	41	436	317662	777
3	782	20	20	42	37	316462	777
3	783	20	20	43	1400	228886	777
3	784	20	20	44	292	306172	777
3	785	20	20	45	384	341421	777
3	786	20	20	46	242	230973	777
3	787	20	20	47	42	317653	777
3	788	20	20	48	2584	317659	777
3	789	20	20	49	2469	230012	777
3	790	20	20	50	981	323084	777
3	791	20	20	51	213	227818	777
3	792	20	20	52	1491	230175	777
3	793	20	20	53	343	227680	777
