4           16   0.00609857
5           32   0.00420469
6           64   0.00276109
7          128    0.0017603
8          256   0.00108039
20
0            1    0.0192408
1            2     0.015139
2            4    0.0114603
3            8   0.00865972
4           16   0.00628019
5           32   0.00432827
6           64   0.00286927
7          128   0.00180136
8          256   0.00110547
21
0            1    0.0193841
1            2    0.0152337
2            4    0.0115388
3            8   0.00878604
4           16   0.00642188
5           32   0.00444244
6           64   0.00295194
7          128   0.00186858
8          256   0.00114445
22
0            1    0.0194294
1            2    0.0153001
2            4    0.0117363
3            8   0.00898936
4           16    0.0066088
5           32   0.00456877
6           64   0.00302199
7          128    0.0019325
8          256   0.00119823
23
0            1    0.0192756
1            2    0.0153424
2            4    0.0120087
3            8   0.00920273
4           16   0.00675335
5           32   0.00470971
6           64   0.00312941
7          128   0.00198757
8          256     0.001209
24
0            1     0.019367
1            2    0.0156066
2            4    0.0121569
3            8   0.00940067
4           16   0.00696127
5           32   0.00482433
6           64   0.00320723
7          128   0.00204476
8          256   0.00125692
25
0            1    0.0193153
1            2     0.015647
2            4    0.0123639
3            8   0.00960691
4           16   0.00712198
5           32     0.004966
6           64   0.00331945
7          128   0.00211214
8          256   0.00128763
26
0            1    0.0193246
1            2    0.0157991
2            4    0.0126447
3            8   0.00980769
4           16    0.0073189
5           32   0.00510008
6           64   0.00341843
7          128   0.00217045
8          256   0.00132219
27
0            1    0.0193244
1            2    0.0159077
2            4    0.0129181
3            8    0.0100503
4           16   0.00745291
5           32    0.0052496
6           64   0.00347879
7          128   0.00220466
8          256    0.0013531
28
0            1    0.0193433
1            2    0.0161443
2            4    0.0131999
3            8    0.0103049
4           16    0.0076807
5           32   0.00539083
6           64   0.00357052
7          128   0.00227127
8          256   0.00137875
29
0            1    0.0193146
1            2    0.0163343
2            4    0.0135145
3            8     0.010568
4           16   0.00790185
5           32   0.00550765
6           64   0.00367275
7          128   0.00233044
8          256   0.00141946
30
0            1    0.0189943
1            2    0.0159533
2            4    0.0130921
3            8    0.0102583
4           16   0.00774505
5           32   0.00543791
6           64   0.00364091
7          128   0.00232597
8          256   0.00141798
31
0            1    0.0188164
1            2    0.0156265
2            4    0.0127655
3            8    0.0100593
4           16   0.00762506
5           32   0.00537325
6           64   0.00361186
7          128   0.00229233
8          256   0.00142248
32
0            1    0.0183769
1            2    0.0153194
2            4    0.0123716
3            8   0.00985642
4           16   0.00753891
5           32    0.0053153
6           64   0.00360249
7          128   0.00230116
8          256   0.00141573
33
0            1    0.0182761
1            2    0.0149089
2            4    0.0120783
3            8   0.00971393
4           16   0.00741923
5           32   0.00526108
6           64   0.00358153
7          128   0.00226998
8          256   0.00142545
34
0            1    0.0179526
1            2    0.0147593
2            4    0.0117005
3            8    0.0094884
4           16   0.00732066
5           32   0.00519155
6           64   0.00353381
7          128   0.00227731
8          256   0.00141592
35
0            1    0.0178182
1            2    0.0143702
2            4    0.0114414
3            8    0.0092597
4           16   0.00717509
5           32   0.00517213
6           64   0.00352368
7          128   0.00225226
8          256   0.00141507
36
0            1    0.0175113
1            2    0.0141902
2            4    0.0111704
3            8   0.00907769
4           16   0.00707207
5           32   0.00512853
6           64   0.00350539
7          128   0.00226958
8          256   0.00140344
37
0            1    0.0175036
1            2     0.014057
2            4    0.0110702
3            8   0.00903073
4           16   0.00702883
5           32   0.00505449
6           64   0.00348122
7          128   0.00223697
8          256   0.00141652
38
0            1    0.0173662
1            2    0.0139974
2            4    0.0110182
3            8   0.00899709
4           16    0.0069841
5           32   0.00505281
6           64   0.00348126
7          128   0.00224663
8          256    0.0014153
39
0            1    0.0173223
1            2    0.0138655
2            4    0.0109775
3            8   0.00890674
4           16   0.00695522
5           32   0.00502172
6           64    0.0034723
7          128   0.00225782
8          256   0.00141937
40
0            1    0.0171452
1            2    0.0138315
2            4    0.0109191
3            8   0.00890328
4           16    0.0069229
5           32   0.00498154
6           64   0.00344969
7          128   0.00223706
8          256   0.00141644
41
0            1    0.0170057
1            2    0.0137658
2            4    0.0108475
3            8     0.008835
4           16   0.00682335
5           32   0.00496517
6           64   0.00344535
7          128   0.00223759
8          256   0.00142058
42
0            1    0.0169973
1            2    0.0136956
2            4    0.0108301
3            8   0.00874833
4           16   0.00681079
5           32   0.00491775
6           64   0.00342939
7          128   0.00222618
8          256    0.0014235
43
0            1    0.0168505
1            2    0.0135968
2            4    0.0107112
3            8   0.00874636
4           16   0.00674784
5           32   0.00490885
6           64   0.00340205
7          128   0.00222498
8          256   0.00141389
44
0            1    0.0166641
1            2    0.0134896
2            4    0.0107209
3            8    0.0086336
4           16   0.00669837
5           32   0.00488869
6           64   0.00339105
7          128   0.00222616
8          256   0.00141579
45
0            1    0.0166809
1            2    0.0134715
2            4    0.0105956
3            8     0.008632
4           16   0.00664684
5           32   0.00487605
6           64   0.00339453
7          128   0.00222132
8          256   0.00141681
46
0            1    0.0165733
1            2    0.0133521
2            4    0.0105966
3            8   0.00859547
4           16    0.0065995
5           32   0.00483278
6           64    0.0033883
7          128   0.00222898
8          256   0.00142685
47
0            1    0.0164313
1            2     0.013229
2            4    0.0104822
3            8   0.00850484
4           16   0.00658008
5           32   0.00479229
6           64   0.00336474
7          128   0.00221916
8          256   0.00141249
48
0            1    0.0163929
1            2    0.0132159
2            4    0.0104711
3            8   0.00848858
4           16   0.00652232
5           32   0.00477193
6           64   0.00334923
7          128    0.0022169
8          256   0.00141594
49
0            1    0.0161909
1            2     0.013152
2            4    0.0103611
3            8   0.00843271
4           16   0.00647948
5           32   0.00477376
6           64   0.00333386
7          128   0.00220253
8          256   0.00141719
50
0            1    0.0162254
1            2    0.0130622
2            4    0.0103716
3            8   0.00838632
4           16   0.00646686
5           32   0.00474122
6           64   0.00332037
7          128   0.00222102
8          256   0.00140897
51
0            1    0.0159807
1            2    0.0130469
2            4    0.0102959
3            8   0.00836197
4           16   0.00641602
5           32   0.00472744
6           64   0.00334267
7          128   0.00220558
8          256    0.0014033
52
0            1    0.0159277
1            2    0.0129672
2            4    0.0102307
3            8   0.00830522
4           16   0.00637494
5           32   0.00470139
6           64   0.00330029
7          128   0.00220644
8          256   0.00140796
53
0            1    0.0158004
1            2    0.0128661
2            4    0.0102127
3            8    0.0082176
4           16   0.00634101
5           32   0.00468407
6           64   0.00330529
7          128   0.00221756
8          256   0.00141871
54
0            1    0.0157551
1            2     0.012778
2            4     0.010124
3            8   0.00821552
4           16    0.0062965
5           32   0.00465474
6           64    0.0032773
7          128   0.00220001
8          256   0.00140864
55
0            1    0.0157265
1            2    0.0127023
2            4    0.0100883
3            8   0.00816794
4           16   0.00628938
5           32   0.00466599
6           64   0.00330877
7          128   0.00219589
8          256   0.00141806
56
0            1    0.0156712
1            2    0.0126845
2            4    0.0100423
3            8   0.00816691
4           16   0.00620633
5           32   0.00465992
6           64   0.00330555
7          128   0.00221598
8          256   0.00142464
57
0            1     0.015609
1            2    0.0126433
2            4    0.0100134
3            8     0.008122
4           16   0.00627153
5           32   0.00466732
6           64   0.00327792
7          128   0.00220812
8          256   0.00143793
58
0            1    0.0154585
1            2    0.0124912
2            4   0.00999337
3            8   0.00813461
4           16   0.00623192
5           32   0.00465504
6           64   0.00327058
7          128   0.00220483
8          256   0.00144341
59
0            1     0.015419
1            2    0.0124697
2            4   0.00991184
3            8   0.00808591
4           16   0.00619925
5           32   0.00464056
6           64   0.00329572
7          128   0.00221738
8          256   0.00143487
60
0            1    0.0153595
1            2    0.0123742
2            4   0.00991065
3            8    0.0080773
4           16   0.00619796
5           32   0.00466042
6           64   0.00330918
7          128   0.00223408
8          256   0.00145413
61
0            1    0.0153093
1            2     0.012228
2            4   0.00991103
3            8   0.00801434
4           16   0.00619198
5           32   0.00463311
6           64   0.00331072
7          128    0.0022346
8          256   0.00144933
62
0            1    0.0152334
1            2    0.0123017
2            4   0.00982397
3            8    0.0079948
4           16   0.00616751
5           32    0.0046432
6           64   0.00332527
7          128   0.00223466
8          256    0.0014584
63
0            1    0.0151892
1            2    0.0121374
2            4   0.00977782
3            8    0.0079751
4           16   0.00617472
5           32   0.00463895
6           64   0.00332018
7          128   0.00223463
8          256   0.00147647
64
0            1    0.0151587
1            2    0.0121643
2            4   0.00976401
3            8   0.00796907
4           16   0.00614371
5           32    0.0046453
6           64   0.00332515
7          128   0.00225787
8          256   0.00147043
65
0            1    0.0150837
1            2    0.0120115
2            4   0.00967764
3            8   0.00791614
4           16   0.00609959
5           32   0.00462758
6           64   0.00333902
7          128   0.00224702
8          256   0.00148305
66
0            1    0.0150166
1            2     0.011995
2            4   0.00964356
3            8   0.00787026
4           16   0.00609139
5           32    0.0046099
6           64    0.0033226
7          128   0.00225424
8          256   0.00148859
67
0            1    0.0149997
1            2    0.0118947
2            4   0.00968795
3            8   0.00782864
4           16   0.00607811
5           32    0.0046174
6           64   0.00333442
7          128   0.00227155
8          256   0.00148118
68
0            1    0.0148742
1            2    0.0118009
2            4   0.00960045
3            8   0.00784655
4           16   0.00606024
5           32    0.0046098
6           64   0.00333062
7          128   0.00225801
8          256   0.00149404
69
0            1    0.0147924
1            2    0.0117806
2            4   0.00954488
3            8   0.00779545
4           16   0.00603234
5           32   0.00461324
6           64   0.00334484
7          128   0.00228617
8          256   0.00150232
70
0            1    0.0147733
1            2     0.011642
2            4   0.00953664
3            8   0.00775452
4           16   0.00606247
5           32   0.00459774
6           64   0.00331692
7          128   0.00226932
8          256   0.00150134
71
0            1    0.0146823
1            2      0.01157
2            4   0.00947323
3            8   0.00771831
4           16   0.00602009
5           32   0.00462027
6           64   0.00334144
7          128   0.00228224
8          256    0.0015202
72
0            1    0.0146312
1            2    0.0115562
2            4   0.00944276
3            8    0.0076727
4           16   0.00602697
5           32   0.00463447
6           64   0.00332605
7          128   0.00229396
8          256   0.00151962
73
0            1    0.0145702
1            2    0.0114748
2            4   0.00939188
3            8   0.00767527
4           16   0.00596242
5           32   0.00464116
6           64   0.00333916
7          128    0.0022944
8          256   0.00151496
74
0            1    0.0144597
1            2    0.0113522
2            4   0.00934208
3            8   0.00759414
4           16   0.00596867
5           32   0.00458932
6           64   0.00334999
7          128   0.00228282
8          256   0.00151149
75
0            1    0.0143497
1            2    0.0113171
2            4   0.00928721
3            8   0.00759116
4           16   0.00594052
5           32   0.00460047
6           64   0.00337305
7          128   0.00228871
8          256   0.00152976
76
0            1    0.0143021
1            2     0.011227
2            4   0.00927781
3            8   0.00760159
4           16   0.00596126
5           32   0.00458301
6           64   0.00333844
7          128   0.00230826
8          256     0.001518
77
0            1     0.014342
1            2    0.0111658
2            4   0.00919475
3            8   0.00756398
4           16   0.00589488
5           32   0.00460531
6           64   0.00334268
7          128   0.00230419
8          256    0.0015336
78
0            1    0.0142459
1            2    0.0111205
2            4   0.00916045
3            8   0.00752093
4           16   0.00590012
5           32   0.00459453
6           64   0.00334074
7          128   0.00230401
8          256   0.00155449
79
0            1    0.0142105
1            2    0.0110968
2            4   0.00914283
3            8   0.00746712
4           16   0.00589659
5           32   0.00457003
6           64   0.00337383
7          128   0.00233069
8          256   0.00155466
80
0            1    0.0141212
1            2    0.0109598
2            4   0.00907751
3            8   0.00746365
4           16    0.0058777
5           32   0.00457663
6           64   0.00335404
7          128   0.00232392
8          256   0.00155042
81
0            1    0.0140592
1            2    0.0109162
2            4   0.00901254
3            8   0.00742009
4           16    0.0058652
5           32   0.00458377
6           64    0.0033675
7          128   0.00233378
8          256   0.00156279
82
0            1    0.0139393
1            2    0.0108177
2            4   0.00901002
3            8   0.00736085
4           16   0.00583801
5           32   0.00460481
6           64   0.00336527
7          128   0.00232877
8          256   0.00156216
83
0            1    0.0139571
1            2    0.0108122
2            4   0.00897499
3            8   0.00730142
4           16   0.00585431
5           32   0.00457973
6           64    0.0033727
7          128   0.00232895
8          256   0.00156225
84
0            1    0.0138689
1            2    0.0107191
2            4   0.00889832
3            8   0.00731574
4           16   0.00580016
5           32   0.00457792
6           64   0.00337605
7          128   0.00233839
8          256   0.00156948
85
0            1     0.013844
1            2    0.0106521
2            4   0.00888596
3            8   0.00728901
4           16   0.00578932
5           32   0.00456467
6           64   0.00338739
7          128   0.00233924
8          256   0.00157915
86
0            1     0.013664
1            2    0.0105862
2            4    0.0087948
3            8   0.00725668
4           16   0.00578018
5           32   0.00455951
6           64   0.00339998
7          128   0.00234606
8          256   0.00158752
87
0            1    0.0137733
1            2    0.0105316
2            4   0.00876783
3            8   0.00721006
4           16   0.00578407
5           32   0.00455524
6           64   0.00337479
7          128     0.002366
8          256   0.00157656
88
0            1    0.0136008
1            2    0.0104663
2            4   0.00871902
3            8   0.00720297
4           16   0.00576463
5           32   0.00454275
6           64   0.00338745
7          128     0.002349
8          256   0.00159995
89
0            1    0.0135485
1            2    0.0103948
2            4   0.00868838
3            8   0.00715415
4           16   0.00575955
5           32   0.00453053
6           64   0.00337802
7          128   0.00236873
8          256     0.001599
90
0            1    0.0134804
1            2    0.0103165
2            4   0.00867403
3            8   0.00710134
4           16   0.00569532
5           32   0.00454325
6           64   0.00339374
7          128   0.00235942
8          256   0.00160301
91
0            1    0.0134214
1            2    0.0102217
2            4   0.00857908
3            8   0.00707618
4           16   0.00567396
5           32   0.00453226
6           64    0.0033928
7          128   0.00235602
8          256   0.00161542
92
0            1    0.0133495
1            2    0.0101566
2            4   0.00855381
3            8   0.00705016
4           16   0.00566558
5           32   0.00455468
6           64   0.00337859
7          128   0.00236821
8          256   0.00161262
93
0            1    0.0130788
1            2    0.0104157
2            4   0.00877105
3            8   0.00725212
4           16   0.00581237
5           32   0.00466248
6           64   0.00347498
7          128   0.00242931
8          256   0.00161608
94
0            1    0.0127285
1            2    0.0106114
2            4   0.00905075
3            8   0.00748771
4           16   0.00597672
5           32   0.00472838
6           64   0.00355934
7          128   0.00247542
8          256   0.00163595
